apartment_id,apartment_name,legal_dong,gu,school_premium_core_score,gap_confidence,has_6m_price,has_12m_price,has_24m_price,transaction_count_6m,transaction_count_12m,transaction_count_24m,gap_6m,gap_12m,gap_24m,temporal_sign_pattern,temporal_stability,temporal_std,temporal_range,temporal_cv,temporal_median,temporal_min,temporal_max,residual_method_gap_pct,comparable_method_gap_pct,gap_method_agreement,gap_method_abs_diff,large_method_disagreement,bootstrap_iterations,bootstrap_gap_median,bootstrap_gap_p05,bootstrap_gap_p25,bootstrap_gap_p75,bootstrap_gap_p95,gap_positive_probability,gap_negative_probability,bootstrap_iqr,bootstrap_stability,sanity_flag,phase145_gap_reproduced,phase145_reproduction_error
A60405001,다대동롯데캐슬몰운대,다대동,사하구,39.043377483443706,LOW,True,True,True,56.0,127.0,257.0,8.562434941252807,9.507947268267657,9.128702400719263,+++,STABLE_POSITIVE,0.47582893735554255,0.9455123270148498,0.05248289905790496,9.128702400719263,8.562434941252807,9.507947268267657,23.3438954783216,-6.219025595815986,MIXED_POSITIVE_RESIDUAL,29.562921074137584,False,500,9.525880650840453,-7.66006426508088,5.3100725625444305,12.89281312033154,16.516026257120277,0.862,0.138,7.58274055778711,STABLE_POSITIVE,False,8.562434941252805,0.0
A60405002,다대롯데캐슬블루,다대동,사하구,40.872958057395145,HIGH,True,True,True,32.0,54.0,99.0,-47.78281647780226,-49.27842153610841,-45.11506492214487,---,STABLE_NEGATIVE,2.1089994131569183,4.163356613963543,0.04450107443232893,-47.78281647780226,-49.27842153610841,-45.11506492214487,-19.382960811847404,-76.18267214375709,STRONG_NEGATIVE,56.799711331909684,False,500,-47.75294815530182,-73.41253793146468,-53.94036581431281,-42.24498294965197,-35.571826556476,0.0,1.0,11.695382864660843,VERY_STABLE_NEGATIVE,False,-47.78281647780225,0.0
A60471810,당리푸르지오,당리동,사하구,68.6908940397351,LOW,True,True,True,7.0,19.0,31.0,-15.676909112258919,-16.8794818513739,-13.856925825810096,---,STABLE_NEGATIVE,1.5217514735487976,3.0225560255638033,0.09836087434468369,-15.676909112258919,-16.8794818513739,-13.856925825810096,1.79435750957151,-33.14817573408935,MIXED_POSITIVE_RESIDUAL,34.94253324366086,False,500,-17.08596182270756,-44.281347991906266,-24.578120872382655,-9.484140953882712,11.166761541022852,0.084,0.916,15.093979918499944,VERY_STABLE_NEGATIVE,False,-15.67690911225892,0.0
A60472901,다대푸르지오,다대동,사하구,36.21616997792494,HIGH,True,True,True,10.0,21.0,41.0,-28.718582027827487,-28.882103611705546,-30.64255972827553,---,STABLE_NEGATIVE,1.066742333663882,1.9239777004480416,0.03626597126672655,-28.882103611705546,-30.64255972827553,-28.718582027827487,-8.618855182689423,-48.81830887296555,STRONG_NEGATIVE,40.19945369027613,False,500,-30.201089868100276,-51.8117402972185,-37.17342217873066,-25.549660443432963,-19.82922544048536,0.0,1.0,11.623761735297698,VERY_STABLE_NEGATIVE,False,-28.718582027827487,0.0
A60474002,동원로얄듀크,장림동,사하구,77.03780353200882,LOW,True,True,True,46.0,86.0,155.0,26.92892007375822,15.569880829852844,24.129686421337297,+++,STABLE_POSITIVE,5.917963520072266,11.359039243905377,0.2664609579627817,24.129686421337297,15.569880829852844,26.92892007375822,26.92892007375822,,INSUFFICIENT,,False,500,16.208360795959834,11.817012963046336,14.265070596499436,26.495110381601297,31.093843646801524,1.0,0.0,12.23003978510186,VERY_STABLE_POSITIVE,False,26.92892007375822,0.0
A60474307,다대해송,다대동,사하구,24.5848233995585,HIGH,True,True,True,6.0,19.0,33.0,-16.33544522841096,-15.634759926935283,-16.342652699086262,---,STABLE_NEGATIVE,0.4066374339632287,0.7078927721509789,0.025250261650124346,-16.33544522841096,-16.342652699086262,-15.634759926935283,-31.00828906195402,-1.6626013948679024,STRONG_NEGATIVE,29.345687667086118,False,500,-17.00956013991423,-33.01241449549509,-21.379589099476828,-13.986369367684095,-9.751098245586912,0.0,1.0,7.393219731792733,VERY_STABLE_NEGATIVE,False,-16.33544522841096,0.0
A60474516,신세대지큐빌,장림동,사하구,35.53813465783665,LOW,True,True,True,19.0,36.0,86.0,-2.278619107398427,-2.1258673786675013,1.4126933456639952,--+,MIXED,2.088481614177528,3.691312453062422,,-2.1258673786675013,-2.278619107398427,1.4126933456639952,5.793608614911673,-10.350846829708528,MIXED_POSITIVE_RESIDUAL,16.1444554446202,False,500,-2.1754060600688767,-17.732265069788127,-10.515794700458844,3.580295595345238,8.398985474070496,0.414,0.5860000000000001,14.096090295804082,UNCERTAIN,False,-2.278619107398427,0.0
A60474905,한신혜성,하단동,사하구,33.8287527593819,LOW,True,True,True,6.0,16.0,35.0,14.079255991337158,5.751982849775356,6.777113605332209,+++,STABLE_POSITIVE,4.540845267598959,8.327273141561802,0.5119646483266967,6.777113605332209,5.751982849775356,14.079255991337158,31.50847308241075,-8.041246095389209,MIXED_POSITIVE_RESIDUAL,39.54971917779996,False,500,5.930251140138496,-0.3259093812962262,3.362534508573084,16.510637426752737,22.870885620965414,0.94,0.06000000000000005,13.148102918179653,VERY_STABLE_POSITIVE,False,11.73361349351077,0.0
A60475305,신다대,다대동,사하구,24.5848233995585,HIGH,True,True,True,17.0,23.0,35.0,27.81073885361189,24.693840090829067,13.288605144405148,+++,STABLE_POSITIVE,7.645116192147826,14.522133709206743,0.3485976380998971,24.693840090829067,13.288605144405148,27.81073885361189,16.41814843763467,39.20332926958911,STRONG_POSITIVE,22.78518083195444,False,500,22.423111228208708,11.840285811358985,16.93687446229923,25.991143198327684,29.24044787411441,1.0,0.0,9.054268736028455,VERY_STABLE_POSITIVE,False,27.81073885361189,0.0
A60475309,3지구도개공아파트,다대동,사하구,24.5848233995585,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,True,,
A60475408,국제그린,다대동,사하구,24.5848233995585,MEDIUM,True,True,True,24.0,45.0,85.0,21.033478353713008,20.344781539108183,20.28997112178748,+++,STABLE_POSITIVE,0.4143489849992116,0.7435072319255269,0.02015700685014246,20.344781539108183,20.28997112178748,21.033478353713008,25.774878183439117,16.292078523986895,STRONG_POSITIVE,9.482799659452223,False,500,19.797591068826094,1.6625063784804632,7.329362009460005,20.49037282343545,22.00051104138646,0.986,0.014000000000000012,13.161010813975444,VERY_STABLE_POSITIVE,False,21.033478353713008,0.0
A60475411,도개공다대4지구영구임대아파트,다대동,사하구,40.872958057395145,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A60475412,다송,다대동,사하구,24.5848233995585,HIGH,True,True,True,15.0,23.0,41.0,35.34219583986583,35.98371348440037,36.91906936449288,+++,STABLE_POSITIVE,0.7929865092739071,1.5768735246270467,0.021977550890947415,35.98371348440037,35.34219583986583,36.91906936449288,29.655097397158464,41.0292942825732,STRONG_POSITIVE,11.374196885414733,False,500,35.8889046818208,31.139233042169092,33.81840886690146,37.540301490382035,39.611632278525974,1.0,0.0,3.721892623480578,VERY_STABLE_POSITIVE,False,35.34219583986583,0.0
A60475507,대우,다대동,사하구,35.72958057395144,HIGH,True,True,True,2.0,5.0,15.0,-28.098309557000434,-28.98136255074595,-47.02182989698574,---,STABLE_NEGATIVE,10.679714936257623,18.92352033998531,0.30776832410464616,-28.98136255074595,-47.02182989698574,-28.098309557000434,-26.88774796844473,-30.65785531177292,STRONG_NEGATIVE,3.7701073433281884,False,500,-32.90391108405952,-60.50651356118788,-41.08891691604951,-27.946796124470897,-21.314641983876662,0.0,1.0,13.142120791578616,VERY_STABLE_NEGATIVE,False,-28.772801640108828,0.0
A60475509,다대푸른,다대동,사하구,35.72958057395144,HIGH,True,True,True,15.0,30.0,72.0,11.531023049053411,13.614259490826917,-8.22693792350055,++-,MIXED,12.053732481109488,21.841197414327468,2.13739572418441,11.531023049053411,-8.22693792350055,13.614259490826917,3.88040222036442,19.181643877742403,STRONG_POSITIVE,15.301241657377982,False,500,13.243258255825793,3.1568588148605166,10.364528149948141,15.372374907763382,19.44701551605393,0.966,0.03400000000000003,5.007846757815241,VERY_STABLE_POSITIVE,False,11.531023049053411,0.0
A60475612,다대포현대,다대동,사하구,40.872958057395145,LOW,True,True,True,20.0,46.0,108.0,6.593346043943826,2.283393674648637,0.37850672171206856,+++,STABLE_POSITIVE,3.184036000901457,6.214839322231757,1.0320749495234478,2.283393674648637,0.37850672171206856,6.593346043943826,-0.6473667598991373,13.834058847786787,MIXED_POSITIVE_COMPARABLE,14.481425607685924,False,500,1.488115570132197,-16.731880058499996,-2.539349719195131,4.374791746268649,8.401978309228939,0.62,0.38,6.91414146546378,UNCERTAIN,False,6.593346043943825,0.0
A60475710,삼환,다대동,사하구,40.872958057395145,HIGH,True,True,True,26.0,44.0,97.0,-10.75674647480569,-12.902739415226915,-11.517572793541685,---,STABLE_NEGATIVE,1.0880279528769756,2.145992940421225,0.09279013029463634,-11.517572793541685,-12.902739415226915,-10.75674647480569,-5.965344323825672,-15.548148625785709,STRONG_NEGATIVE,9.582804301960037,False,500,-11.684972409333039,-29.510487768337608,-15.831791723202503,-7.141965511967635,-1.5125091670779605,0.028,0.972,8.689826211234868,VERY_STABLE_NEGATIVE,False,-10.75674647480569,0.0
A60475903,신익강변타운,신평동,사하구,41.98118101545254,LOW,True,True,True,6.0,22.0,37.0,8.63679415608878,2.2802939547770418,9.480866948298733,+++,STABLE_POSITIVE,3.9362800781715044,7.200572993521691,0.5789227498669748,8.63679415608878,2.2802939547770418,9.480866948298733,-1.938650972721956,19.212239284899518,MIXED_POSITIVE_COMPARABLE,21.150890257621473,False,500,-0.3975741943193061,-20.044201142691755,-8.718890495230378,7.478129191224234,14.780706675699626,0.488,0.512,16.19701968645461,UNCERTAIN,False,8.636794156088778,0.0
A60476101,가락타운1,하단동,사하구,38.00830573951434,HIGH,True,True,True,21.0,45.0,76.0,-17.305205754092846,-19.870841266670684,-22.486467424198022,---,STABLE_NEGATIVE,2.5906710286925936,5.181261670105176,0.13026626782965095,-19.870841266670684,-22.486467424198022,-17.305205754092846,-3.253373693912076,-31.35703781427361,STRONG_NEGATIVE,28.103664120361536,False,500,-19.541717822337112,-24.537820627968102,-20.32858326930804,-15.982808124617378,-11.135217324215494,0.002,0.998,4.345775144690663,VERY_STABLE_NEGATIVE,False,-17.305205754092846,0.0
A60476206,가락타운2,하단동,사하구,39.19249448123621,LOW,True,True,True,48.0,97.0,166.0,3.2538930139456523,13.079106092361314,12.307768736090583,+++,STABLE_POSITIVE,5.463552552224214,9.825213078415661,0.5722841561673914,12.307768736090583,3.2538930139456523,13.079106092361314,12.538933678829778,-6.031147650938474,MIXED_POSITIVE_RESIDUAL,18.57008132976825,False,500,13.2437821169876,10.842766478826814,12.557838921780984,13.884052953830484,15.645477828260764,1.0,0.0,1.3262140320494993,VERY_STABLE_POSITIVE,False,3.2538930139456523,0.0
A60476511,자유,다대동,사하구,35.72958057395144,HIGH,True,True,True,7.0,13.0,27.0,-16.719586583131097,-18.67313331421233,-22.69245374726071,---,STABLE_NEGATIVE,3.045390608071378,5.972867164129614,0.1572892228938502,-18.67313331421233,-22.69245374726071,-16.719586583131097,-20.248619060488192,-13.190554105773998,STRONG_NEGATIVE,7.058064954714194,False,500,-17.829376996185484,-35.7377548507684,-22.48515404861325,-12.903534951730904,-6.339418742616201,0.008,0.992,9.581619096882346,VERY_STABLE_NEGATIVE,False,-16.719586583131097,0.0
A60476604,다대코오롱맨션,다대동,사하구,40.872958057395145,HIGH,True,True,True,2.0,8.0,14.0,-43.31718136796837,-41.555733102942604,-95.52556047465751,---,STABLE_NEGATIVE,30.66365877133942,53.969827371714906,0.5099321174515176,-43.31718136796837,-95.52556047465751,-41.555733102942604,-60.2642008021845,-22.45063747726333,STRONG_NEGATIVE,37.81356332492116,False,500,-43.527350275198415,-62.04251453592561,-49.08741845707871,-37.98728043608997,-30.98321843689492,0.0,1.0,11.100138020988744,VERY_STABLE_NEGATIVE,False,-41.35741913972392,0.0
A60476805,현대,신평동,사하구,,LOW,True,True,True,17.0,33.0,67.0,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A60477315,장림현대(372-4),장림동,사하구,29.150275938189846,LOW,True,True,True,1.0,3.0,13.0,-23.825794075433173,-9.879779324755429,-23.16670545574241,---,STABLE_NEGATIVE,7.8683769106153845,13.946014750677744,0.4150551236331276,-23.16670545574241,-23.825794075433173,-9.879779324755429,-23.576362892610504,3.057764813739505,MIXED_POSITIVE_COMPARABLE,26.634127706350007,False,500,-9.879779324755429,-24.474550133648563,-11.764350462177969,0.40728374779699195,7.576193622464029,0.252,0.748,12.171634209974961,UNCERTAIN,False,-10.2592990394355,0.0
A60480608,부영벽산파라빌,감천동,사하구,35.70402869757175,HIGH,True,True,True,7.0,20.0,44.0,9.902518784191544,12.033395436166588,6.834060234556794,+++,STABLE_POSITIVE,2.613718925065003,5.199335201609794,0.2725465324094322,9.902518784191544,6.834060234556794,12.033395436166588,7.979846033838079,11.82519153454501,STRONG_POSITIVE,3.84534550070693,False,500,11.344491646948962,-1.5939647618259154,7.408882313308126,15.982643115704995,20.857723963603465,0.94,0.06000000000000005,8.573760802396869,VERY_STABLE_POSITIVE,False,9.902518784191544,0.0
A60481703,구평1차자유,구평동,사하구,36.72902869757174,MEDIUM,True,True,True,9.0,16.0,24.0,20.159652140515067,22.81977712050221,19.893631504010976,+++,STABLE_POSITIVE,1.618093531346303,2.926145616491233,0.07720763924919329,20.159652140515067,19.893631504010976,22.81977712050221,26.679193342136656,10.896725972187284,STRONG_POSITIVE,15.782467369949373,False,500,24.22724721941068,15.533865361453307,19.337377229670317,27.629794440591724,30.200547805701916,1.0,0.0,8.292417210921407,VERY_STABLE_POSITIVE,False,18.78795965716197,0.0
A60482013,몰운대,다대동,사하구,36.75921633554084,HIGH,True,True,True,48.0,109.0,234.0,19.428633938639692,21.350608151809798,20.998799254102217,+++,STABLE_POSITIVE,1.0233257459934741,1.921974213170106,0.04969366414286892,20.998799254102217,19.428633938639692,21.350608151809798,18.21340984918572,20.643858028093668,STRONG_POSITIVE,2.430448178907948,False,500,21.13310047447387,11.056163536651713,18.382895751112358,23.11285653107121,25.988567258501547,0.994,0.006000000000000005,4.7299607799588514,VERY_STABLE_POSITIVE,False,19.42863393863969,0.0
A60482708,성원,다대동,사하구,35.72958057395144,HIGH,True,True,True,8.0,10.0,20.0,-44.46558337717899,-41.99795408810874,-45.49629141088519,---,STABLE_NEGATIVE,1.7976798650369008,3.4983373227764503,0.04086879803528213,-44.46558337717899,-45.49629141088519,-41.99795408810874,-42.442576529575135,-46.48859022478283,STRONG_NEGATIVE,4.046013695207698,False,500,-42.56028025085401,-75.38576820432836,-53.007492734191544,-36.160091374339935,-29.6994548054296,0.0,1.0,16.84740135985161,VERY_STABLE_NEGATIVE,False,-44.46558337717899,0.0
A60482712,5지구몰운대영구임대아파트,다대동,사하구,35.72958057395144,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A60483404,한신,신평동,사하구,41.98118101545254,MEDIUM,True,True,True,11.0,30.0,48.0,23.418503619975173,24.189040159490148,24.422287316886163,+++,STABLE_POSITIVE,0.5253114164228884,1.0037836969109897,0.021878910796841934,24.189040159490148,23.418503619975173,24.422287316886163,15.771243009421845,31.065764230528504,STRONG_POSITIVE,15.29452122110666,False,500,23.99628689551103,11.658863609188593,16.348170644413525,27.76464127488918,35.09403528386067,1.0,0.0,11.416470630475654,VERY_STABLE_POSITIVE,False,23.418503619975173,0.0
A60484514,협성르네상스,장림동,사하구,29.150275938189846,MEDIUM,True,True,True,13.0,21.0,40.0,-37.05721128893901,-29.710950972909288,-29.88931689371085,---,STABLE_NEGATIVE,4.190824602504057,7.346260316029721,0.13007243637378765,-29.88931689371085,-37.05721128893901,-29.710950972909288,-28.458763581268588,-45.65565899660943,STRONG_NEGATIVE,17.196895415340844,False,500,-29.49482710593184,-43.29939351936324,-36.10428796255876,-22.483429212989364,-10.429374889430571,0.004,0.996,13.620858749569393,VERY_STABLE_NEGATIVE,False,-37.05721128893901,0.0
A60607003,신영도롯데낙천대,청학동,영도구,38.849889624724064,LOW,True,True,True,7.0,10.0,29.0,35.908175590319765,33.78146311579738,29.154451744862197,+++,STABLE_POSITIVE,3.4531368820430206,6.753723845457568,0.1048055639832783,33.78146311579738,29.154451744862197,35.908175590319765,35.908175590319765,,INSUFFICIENT,,False,500,27.474098037139363,15.427583845110114,24.63859198949978,33.23136320610431,35.29602226036509,1.0,0.0,8.592771216604532,VERY_STABLE_POSITIVE,False,35.908175590319765,0.0
A60607004,영도신도브래뉴,청학동,영도구,38.334768211920526,LOW,True,True,True,13.0,19.0,38.0,6.277252318884502,6.064849977871479,-3.6902964004440153,++-,MIXED,5.694442072304907,9.967548719328517,1.9745387751009174,6.064849977871479,-3.6902964004440153,6.277252318884502,-1.0496953147391077,13.604199952508113,MIXED_POSITIVE_COMPARABLE,14.65389526724722,False,500,2.8574398461874897,-46.79075713184316,-26.67572913240031,8.974611292116585,15.25681190709801,0.556,0.44399999999999995,35.6503404245169,UNCERTAIN,False,6.277252318884502,0.0
A60608002,조양비취맨션,동삼동,영도구,64.44094922737307,MEDIUM,True,True,True,2.0,6.0,12.0,28.598878798869144,30.18053880046341,30.645182995661933,+++,STABLE_POSITIVE,1.0727615030523356,2.0463041967927893,0.03598880495684483,30.18053880046341,28.598878798869144,30.645182995661933,23.238248063279787,33.724325090750355,STRONG_POSITIVE,10.486077027470568,False,500,33.81836626094115,21.557737755997763,27.888577640092493,42.33806265948354,50.36092449970701,1.0,0.0,14.449485019391048,VERY_STABLE_POSITIVE,False,28.48128657701507,0.0
A60608303,동삼그린힐,동삼동,영도구,59.38355408388521,MEDIUM,True,True,True,24.0,55.0,90.0,39.128643595864354,39.19509369037001,36.42741344943557,+++,STABLE_POSITIVE,1.579088019242668,2.767680240934439,0.041282932914897943,39.128643595864354,36.42741344943557,39.19509369037001,44.85903445922565,33.39825273250305,STRONG_POSITIVE,11.460781726722594,False,500,40.162264879602446,28.924720799948286,33.85334234649001,50.6813201280011,57.06013904983455,1.0,0.0,16.827977781511088,VERY_STABLE_POSITIVE,False,39.128643595864354,0.0
A60670101,도시공사동삼2지구영구임대아파트,동삼동,영도구,,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A60675110,함지그린,동삼동,영도구,26.710706401766004,MEDIUM,True,True,True,18.0,35.0,67.0,-18.596900355300995,-28.479722502935886,-30.61793032429051,---,STABLE_NEGATIVE,6.4128421650678,12.021029968989513,0.24761744172730402,-28.479722502935886,-30.61793032429051,-18.596900355300995,-0.7143455976168944,-36.4794551129851,STRONG_NEGATIVE,35.76510951536821,False,500,-28.25387345492673,-42.14693178469348,-32.873101061455245,-2.7454227815639074,11.324738881257352,0.17,0.83,30.127678279891338,STABLE_NEGATIVE,False,-18.596900355300995,0.0
A60675801,미광마린타워,봉래동2가,영도구,42.63222958057395,LOW,True,True,True,5.0,9.0,27.0,-11.214755878092443,-0.11448618673924882,-3.6160470786345877,---,STABLE_NEGATIVE,5.674758310850243,11.100269691353194,1.1391064280608671,-3.6160470786345877,-11.214755878092443,-0.11448618673924882,-11.214755878092443,,INSUFFICIENT,,False,500,-0.11448618673924882,-13.422438910380798,-7.322960578711757,1.8848220540275409,4.687617795651922,0.454,0.546,9.207782632739297,UNCERTAIN,False,-11.214755878092443,0.0
