apartment_id,apartment_name,gu,legal_dong,household_count,elementary_school_name,primary_market,fallback_level,fallback_market_name,school_premium_core_score,estimated_school_premium_pct,school_premium_confidence,representative_area_m2,recent_6m_market_price,recent_12m_market_price,transaction_count_6m,transaction_count_12m,comparable_apartment_count,comparable_transaction_count,local_fair_price_per_m2,local_fair_total_price,fair_price_lower,fair_price_upper,prediction_interval_width_pct,selected_model_type,local_model_rmse,local_model_mae,recent_local_residual,residual_volatility,model_confidence,low_sample_flag,fallback_flag,data_quality_flag
A61485906,연지2청구,부산진구,연지동,554.0,연지초등학교,부산진구|연지동,0,부산진구|연지동,67.58669977924946,7.746294409844512,B,59.895,2803352.2190745985,2773843.248347497,18,28,5,1136,3605291.9883790486,215938963.64396313,2660978.753118623,4884717.815291296,61.67986030924706,F_S,0.15495344664818375,0.12258964508907652,-0.2029229715074381,0.10757609764425034,HIGH,False,False,OK
A61486005,연지자이,부산진구,연지동,547.0,연지초등학교,부산진구|연지동,0,부산진구|연지동,67.58669977924946,7.746294409844512,B,84.8984,5180078.9193160925,5268330.617867118,6,16,5,1161,4219274.194004829,358209628.23229957,3114144.1580925677,5716586.587018855,61.67986030924703,F_S,0.15495344664818375,0.12258964508907652,0.20895660253612203,0.11943967647832783,HIGH,False,False,OK
A61486008,세동한신,부산진구,연지동,789.0,연지초등학교,부산진구|연지동,0,부산진구|연지동,67.58669977924946,7.74629440984449,B,84.98,3430145.2178267404,3329994.992488733,14,30,5,1124,3458762.0119798854,293925595.77805066,2552828.5241912697,4686188.101609766,61.67986030924705,F_S,0.15495344664818375,0.12258964508907652,-0.04865047497665298,0.1272072721848558,HIGH,False,False,OK
A61486301,한라비발디,부산진구,전포동,511.0,성북초등학교,부산진구|전포동,0,부산진구|전포동,47.90739514348786,-0.8838298478144213,B,84.9706,4526912.365529137,4471743.031531918,6,18,6,1718,4757019.261631038,404206780.8723463,3919893.104064551,5772920.754411484,38.95354524403557,F_S,0.09875351147744114,0.07281174145558618,-0.010366118075778807,0.1357583592830352,HIGH,False,False,OK
A61609002,구포동원로얄듀크비스타,북구,구포동,1079.0,구포초등학교,북구|구포동,0,북구|구포동,52.61782560706401,1.1167662544392831,B,84.9869,5353766.28633354,5441641.427575145,25,44,4,1066,5182022.847839333,440404057.5670366,4077336.987780683,6586004.756537258,48.41097467956118,F_S,0.12232215049270911,0.0963435857849885,0.040795579621193845,0.11771414585061742,MEDIUM,False,False,OK
A61609206,구포유림노르웨이숲2차,북구,구포동,1176.0,신천초등학교,북구|구포동,0,북구|구포동,37.17687637969095,-5.294710872923258,B,59.8889,2454544.999156772,2473064.2089904128,29,51,4,946,2692209.1171004237,161233442.59311557,2118293.2098747613,3421617.883875085,48.41097467956118,F_S,0.12232215049270911,0.0963435857849885,-0.1003356158792883,0.10684172156083825,MEDIUM,False,False,OK
A61610003,롯데,북구,덕천동,705.0,덕양초등학교,북구|덕천동,0,북구|덕천동,35.35176600441501,-6.025161527512535,B,84.7504,2459788.708319089,2477864.411259416,19,36,5,946,2757397.216382011,233690517.04726198,1946297.8747324785,3906513.7498320183,71.08935424514372,F_S,0.17773375251711676,0.1439222962375012,-0.1306610335752474,0.1276468280702376,HIGH,False,False,OK
A61612010,화명2차현대,북구,화명동,743.0,용수초등학교,북구|화명동,0,북구|화명동,66.68863134657838,7.3365694010254945,B,84.9943,4882680.367977617,4853266.630821126,13,22,17,7000,4964319.311011495,421938844.8159043,3556417.3012251058,6929576.631289074,67.94807341626615,F_S,0.17016455538325265,0.13262230311552484,-0.023124389274340906,0.11476360293241791,HIGH,False,False,OK
A61612011,대우이안,북구,화명동,989.0,명진초등학교,북구|화명동,0,북구|화명동,69.87522075055188,8.797469166139994,B,83.7711,5628871.603528999,5648068.831132155,18,37,17,6934,5135725.510494874,430225375.3122172,3679211.9756183857,7168838.515947352,67.94807341626615,F_S,0.17016455538325265,0.13262230311552484,0.11568897481684459,0.11239029024720566,HIGH,False,False,OK
A61612013,코오롱하늘채1차,북구,화명동,1280.0,학사초등학교,북구|화명동,0,북구|화명동,63.8310706401766,6.04320425334226,B,69.337,6158050.614954587,5674091.377844548,20,52,17,6852,5154902.411278255,357425468.4908004,3692950.2260122746,7195607.100964497,67.94807341626614,F_S,0.17016455538325265,0.13262230311552484,0.13979123636735125,0.1211126815924243,HIGH,False,False,OK
A61612016,수정강변타운,북구,화명동,1780.0,용수초등학교,북구|화명동,0,북구|화명동,66.68863134657838,7.336569401025472,B,59.4,4516258.530710558,4505897.541321868,44,92,17,6636,4747852.389817341,282022431.95515007,3401341.3168962565,6627415.54442529,67.94807341626614,F_S,0.17016455538325265,0.13262230311552484,-0.002566940050320099,0.1149358019377594,HIGH,False,False,OK
A61612017,대림쌍용강변타운,북구,화명동,1895.0,용수초등학교,북구|화명동,0,북구|화명동,66.68863134657838,7.336569401025472,B,84.97,6311571.213892136,6296339.884665176,47,95,17,6656,5464926.488795963,464354803.752993,3915050.16036474,7628362.423116797,67.94807341626614,F_S,0.17016455538325265,0.13262230311552484,0.131560262582612,0.12761663421126748,HIGH,False,False,OK
A61612018,롯데낙천대,북구,화명동,1950.0,명진초등학교,북구|화명동,0,북구|화명동,69.87522075055188,8.797469166139994,B,84.769,6352558.128561148,6134317.970012622,36,86,17,6624,5541500.109586199,469747422.7895125,3969907.1775577697,7735249.740381869,67.94807341626614,F_S,0.17016455538325265,0.13262230311552484,0.12139133485427855,0.12429809217416826,HIGH,False,False,OK
A61612019,대림타운,북구,화명동,3382.0,와석초등학교,북구|화명동,0,북구|화명동,50.83890728476821,0.3565289198819821,B,59.8,3348908.6459512645,3244147.157190636,76,143,17,6217,3947030.1984018977,236032405.86443347,2827635.6951733488,5509566.672145666,67.94807341626615,F_S,0.17016455538325265,0.13262230311552484,-0.11901715706045479,0.13717669651302572,HIGH,False,False,OK
A61670501,덕천삼정그린코아,북구,덕천동,560.0,덕성초등학교,북구|덕천동,0,북구|덕천동,67.33973509933774,7.633466263367361,A,84.3659,4591268.405039396,4399900.700565208,9,14,5,1008,4407143.031088905,371812588.24654347,3110764.4064082606,6243773.927869233,71.0893542451441,F_S,0.17773375251711676,0.1439222962375012,-0.0029069857638406305,0.11531615751652814,HIGH,False,False,OK
A61673103,쌍용스윗닷홈,북구,만덕동,600.0,백산초등학교,북구|만덕동,0,북구|만덕동,49.15954746136866,-0.3559155286136817,B,84.9876,3660591.164554392,3673591.386430088,8,21,12,3230,4013618.4993790234,341107803.5778247,2980480.03781839,5404878.829636068,60.40431576127065,F_S,0.15184123943384592,0.11862022515255784,-0.14627229790541385,0.10555397590275077,HIGH,False,False,OK
A61673302,삼한힐파크,북구,화명동,807.0,화잠초등학교,북구|화명동,0,북구|화명동,61.624392935982335,5.055110262507001,B,84.994,2764901.051838953,2859025.342965386,21,39,17,6935,4744588.106249461,403261521.5025667,3399002.797991729,6622859.007725544,67.94807341626615,F_S,0.17016455538325265,0.13262230311552484,-0.5006380402620838,0.11728724658032036,HIGH,False,False,OK
A61673304,동원로얄듀크,북구,화명동,1627.0,명덕초등학교,북구|화명동,0,북구|화명동,61.55711920529801,5.025131860740384,B,84.9949,4447325.663069196,4406363.102318851,43,90,17,6621,5061697.233118964,430218450.1592231,3626178.4316528323,7065504.183721618,67.94807341626613,F_S,0.17016455538325265,0.13262230311552484,-0.13140786294587414,0.10972703137816504,HIGH,False,False,OK
A61673305,화명유림,북구,화명동,506.0,화잠초등학교,북구|화명동,0,북구|화명동,61.624392935982335,5.055110262507001,B,59.921,2787002.887134728,2728592.646985197,18,31,17,7032,4053674.2242830936,242900213.19326726,2904035.0230479506,5658428.561020084,67.94807341626613,F_S,0.17016455538325265,0.13262230311552484,-0.3734837489668781,0.09689848324013145,HIGH,False,False,OK
A61673308,화명롯데캐슬카이저,북구,화명동,5239.0,명덕초등학교,북구|화명동,0,북구|화명동,61.55711920529801,5.025131860740384,B,115.03,6883649.640941484,6869698.233903491,84,163,17,6174,7239265.23380839,832732679.844979,5186178.912497829,10105120.168364203,67.9480734162664,F_S,0.17016455538325265,0.13262230311552484,-0.031051812532126633,0.10428551999017605,HIGH,False,False,OK
A61673902,율리역벽산블루밍1단지,북구,금곡동,589.0,신금초등학교,북구|금곡동,0,북구|금곡동,21.752097130242827,-11.29357264998918,B,84.987,4512454.846035277,4471272.07690588,4,21,12,2948,4528723.158351472,384882595.0588165,3294008.3649069336,6226254.208546426,64.74773884625965,F_S,0.16241574748761384,0.12847513393141727,-0.010567976557096515,0.10184532167149005,HIGH,False,False,OK
A61674824,부산율리마을,북구,금곡동,840.0,금명초등학교,북구|금곡동,0,북구|금곡동,42.66324503311259,,B,,,,0,0,13,3111,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A61674912,화명뜨란채,북구,금곡동,981.0,금명초등학교,북구|금곡동,0,북구|금곡동,42.66324503311259,-3.064577104009547,B,59.77,4341537.19777046,4285062.565172054,34,62,12,2803,4073848.581994211,243493929.745794,2963151.1658438444,5600876.006705508,64.74773884625964,F_S,0.16241574748761384,0.12847513393141727,0.17976332644092352,0.12119294903265213,HIGH,False,False,OK
A61675601,상록한신휴플러스,북구,만덕동,882.0,신덕초등학교,북구|만덕동,0,북구|만덕동,31.29028697571744,-7.63050299242779,B,59.941,2603558.196201476,2441508.8114758627,13,30,12,3179,3147363.248205994,188656100.46071547,2337206.0235651596,4238349.258165693,60.40431576127065,F_S,0.15184123943384592,0.11862022515255784,-0.16942785784058856,0.12367171735225425,HIGH,False,False,OK
A61675806,삼성,북구,만덕동,600.0,백산초등학교,북구|만덕동,0,북구|만덕동,49.15954746136866,-0.3559155286136817,B,68.7,2883211.6788321165,2911208.151382824,5,13,12,3274,2570692.00021683,176606540.41489622,1908974.7047984551,3461783.6178591535,60.40431576127065,F_S,0.15184123943384592,0.11862022515255784,0.1829476059184536,0.19928920556951782,HIGH,False,False,OK
A61676006,벽산삼협한솔,북구,금곡동,532.0,금창초등학교,북구|금곡동,0,북구|금곡동,23.34448123620309,-10.692290331843925,B,85.995,2500250.0250025005,2622245.4793883367,5,10,12,3014,3259267.0173713085,280280667.15884566,2370657.786596622,4480959.483306472,64.74773884625962,F_S,0.16241574748761384,0.12847513393141727,-0.18332694695636498,0.11679476754006422,HIGH,False,False,OK
A61676118,금곡주공1단지,북구,금곡동,1099.0,금창초등학교,북구|금곡동,0,북구|금곡동,23.34448123620309,,B,,,,0,0,13,3111,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A61676215,금곡주공2단지,북구,금곡동,1460.0,금곡초등학교,북구|금곡동,0,북구|금곡동,45.7257174392936,,B,,,,0,0,13,3111,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A61676316,금곡3단지주공,북구,금곡동,1484.0,금창초등학교,북구|금곡동,0,북구|금곡동,23.34448123620309,-10.692290331843925,B,41.85,1457586.6188769415,1553166.0692951016,16,41,12,2627,1949769.0582324667,81597835.08702873,1418182.4242470087,2680613.802176542,64.74773884625962,F_S,0.16241574748761384,0.12847513393141727,-0.2793134317660755,0.12423938021943319,HIGH,False,False,OK
A61676422,금곡주공4단지,북구,금곡동,1937.0,신금초등학교,북구|금곡동,0,북구|금곡동,21.752097130242827,,B,,,,0,0,13,3111,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A61676509,금곡5단지주공,북구,금곡동,713.0,신금초등학교,북구|금곡동,0,북구|금곡동,21.752097130242827,-11.293572649989148,B,42.75,2076023.3918128656,2058479.5321637427,10,21,12,2877,1916282.049282996,81921057.60684808,1393825.34086207,2634574.6376895765,64.74773884625962,F_S,0.16241574748761384,0.12847513393141727,0.058199420767723,0.12555835218003655,HIGH,False,False,OK
A61676605,금곡6단지주공,북구,금곡동,504.0,신금초등학교,북구|금곡동,0,북구|금곡동,21.752097130242827,-11.293572649989148,B,49.32,2004499.897729597,2106770.3006749847,5,15,12,2919,2349583.4035180015,115881453.46150784,1708991.058762824,3230293.1848477186,64.74773884625965,F_S,0.16241574748761384,0.12847513393141727,-0.12683055498890994,0.117731345174392,HIGH,False,False,OK
A61676723,금곡주공7단지,북구,금곡동,802.0,신금초등학교,북구|금곡동,0,북구|금곡동,21.752097130242827,,B,,,,0,0,13,3111,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A61676814,금곡9단지주공,북구,금곡동,1366.0,금곡초등학교,북구|금곡동,0,북구|금곡동,45.7257174392936,-1.7969640492763062,B,39.43,1643496.9536591023,1623129.596753741,26,38,12,2665,1888679.7590058644,74470642.89760123,1373748.5616277752,2596625.999631058,64.74773884625962,F_S,0.16241574748761384,0.12847513393141727,-0.16130550702460145,0.14228553279746783,HIGH,False,False,OK
A61677013,화명한일유앤아이,북구,금곡동,1026.0,금명초등학교,북구|금곡동,0,북구|금곡동,42.66324503311259,-3.064577104009558,B,83.5,4331828.064893795,4351831.073749749,19,50,12,2825,3606391.885389093,301133722.4299893,2623142.246109052,4958199.445833481,64.74773884625962,F_S,0.16241574748761384,0.12847513393141727,0.16211769664505216,0.12484109876993668,HIGH,False,False,OK
A61677404,덕천주공2단지,북구,덕천동,1507.0,양천초등학교;양덕초등학교,북구|덕천동,0,북구|덕천동,32.859354304635765,,B,,,,0,0,6,1118,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A61677608,기비골마을,북구,덕천동,825.0,만덕초등학교,북구|덕천동,0,북구|덕천동,34.79254966887417,-6.2478430244101375,A,44.87,2211945.6206819704,2402725.479648557,8,17,5,855,2826206.3687143666,126811879.76421362,1994866.541644505,4003998.3987986734,71.08935424514371,F_S,0.17773375251711676,0.1439222962375012,-0.15142969968019315,0.16021151554842733,HIGH,False,False,OK
A61678209,그린코아,북구,만덕동,1468.0,신덕초등학교,북구|만덕동,0,북구|만덕동,31.29028697571744,-7.630502992427779,B,84.69,1829765.1677902064,1829765.1677902064,17,29,12,3147,2008617.150134674,170109786.44490555,1491582.5508882564,2704873.9966906407,60.40431576127065,F_S,0.15184123943384592,0.11862022515255784,-0.10889457400523561,0.14640673645329141,HIGH,False,False,OK
A61678706,럭키,북구,만덕동,900.0,덕양초등학교,북구|만덕동,0,북구|만덕동,35.35176600441501,-6.025161527512523,B,84.28,1637399.1457047935,1542477.4560987186,11,19,12,3238,1972268.008439515,166222747.75128233,1464589.9776700956,2655924.9731464246,60.40431576127067,F_S,0.15184123943384592,0.11862022515255784,-0.2241246337407663,0.17449943672939996,HIGH,False,False,OK
A61678804,럭키2,북구,만덕동,714.0,백산초등학교,북구|만덕동,0,북구|만덕동,49.15954746136866,-0.3559155286136484,B,84.94,2178008.005651048,2178008.005651048,11,21,12,3277,2566204.7775619486,217973433.8061119,1905642.5302157963,3455740.967135129,60.40431576127065,F_S,0.15184123943384592,0.11862022515255784,-0.16269697112428183,0.13887974874835338,HIGH,False,False,OK
A61679206,벽산강변타운,북구,화명동,1044.0,화명초등학교,북구|화명동,0,북구|화명동,45.28443708609271,-1.9806351409914933,B,84.89,2856638.002120391,2738990.3329752954,11,39,17,6940,2841030.6712131463,241175093.67928398,2035302.3243291152,3965727.930583663,67.94807341626615,F_S,0.17016455538325265,0.13262230311552484,-0.028660824126340856,0.11510584541811451,HIGH,False,False,OK
A61679207,도시화명그린(295),북구,화명동,720.0,대천리초등학교,북구|화명동,0,북구|화명동,33.73923841059603,-6.665842541556377,B,49.42,2023472.2784297853,1983002.8328611895,17,39,17,6975,2324820.524270788,114892630.30946234,1665491.564255405,3245162.3208833435,67.94807341626615,F_S,0.17016455538325265,0.13262230311552484,-0.13072139255149118,0.13663063125335384,HIGH,False,False,OK
A61679208,경남아너스빌,북구,화명동,570.0,화명초등학교,북구|화명동,0,북구|화명동,45.28443708609271,-1.9806351409915048,B,84.91,4275114.827464374,4164158.137668072,7,17,17,7062,3627662.6547903614,308024836.0182496,2598842.1413359735,5063769.025307397,67.94807341626613,F_S,0.17016455538325265,0.13262230311552484,0.1667239100701785,0.09733796865611363,HIGH,False,False,OK
A61679609,부산만덕3단지 주공아파트,북구,만덕동,1350.0,신덕초등학교,북구|만덕동,0,북구|만덕동,31.29028697571744,,B,,,,0,0,13,3394,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A61680705,삼정그린코아,북구,구포동,668.0,구남초등학교,북구|구포동,0,북구|구포동,41.49266004415011,-3.5447695190751416,B,75.29,3480415.290231241,3684459.573681779,13,28,4,1181,3670575.7121101846,276357645.36477584,2888094.9692602158,4665056.447844,48.41097467956118,F_S,0.12232215049270911,0.0963435857849885,-0.01168448969851088,0.09135257269057338,MEDIUM,False,False,OK
A61680707,구포현대,북구,구포동,1741.0,구남초등학교,북구|구포동,0,북구|구포동,41.49266004415011,-3.544769519075164,B,78.18,2622154.0035814783,2708750.441644094,29,54,4,1009,2842244.8054489307,222206698.88999742,2236344.804696574,3612303.2177935983,48.41097467956117,F_S,0.12232215049270911,0.0963435857849885,-0.06673495960363063,0.16724994395470602,MEDIUM,False,False,OK
A61681107,금곡화목타운,북구,금곡동,576.0,금곡초등학교,북구|금곡동,0,북구|금곡동,45.7257174392936,-1.796964049276284,B,68.12,2128596.594245449,1959776.864357017,10,17,12,2988,2466929.7026478373,168047251.3443707,1794343.9667257953,3391625.168117027,64.74773884625965,F_S,0.16241574748761384,0.12847513393141727,-0.2069591072133985,0.10196562735937471,HIGH,False,False,OK
A61681108,협진태양·조성아파트,북구,금곡동,576.0,금곡초등학교,북구|금곡동,0,북구|금곡동,45.7257174392936,-1.7969640492763173,B,67.97,1993526.555833456,2008238.928939238,10,16,12,2969,2282101.275435352,155114423.6913409,1659907.3133861502,3137516.287412192,64.74773884625962,F_S,0.16241574748761384,0.12847513393141727,-0.12067789526457506,0.08364855225345706,HIGH,False,False,OK
A61681409,부산도시공사 덕천2지구 아파트,북구,덕천동,990.0,만덕초등학교,북구|덕천동,0,북구|덕천동,34.79254966887417,,A,,,,0,0,6,1118,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A61682303,덕천주공1,북구,덕천동,1320.0,양덕초등학교,북구|덕천동,0,북구|덕천동,38.36120309050773,-4.817681643998051,B,41.3,2242691.2294753706,2201218.0662343465,12,24,5,712,2812188.610428806,116143389.61070968,1984972.162627358,3984138.885936687,71.0893542451441,F_S,0.17773375251711676,0.1439222962375012,-0.22013077861357466,0.21665965639044915,HIGH,False,False,OK
A61682607,대성타워,북구,만덕동,816.0,백산초등학교,북구|만덕동,0,북구|만덕동,49.15954746136866,-0.3559155286136595,B,84.92,2591163.5648358297,2624439.7263505543,13,29,12,3210,2585439.80601899,219555548.32713264,1919926.3039107674,3481643.5281560617,60.40431576127065,F_S,0.15184123943384592,0.11862022515255784,0.035495073447464165,0.1376769172417041,HIGH,False,False,OK
A61682907,동원,북구,만덕동,988.0,백산초등학교,북구|만덕동,0,북구|만덕동,49.15954746136866,-0.3559155286136706,B,59.84,2439839.5721925134,2291803.6988153164,14,32,12,3112,2611835.607892461,156292242.77628487,1939527.6089621228,3517189.036718788,60.40431576127067,F_S,0.15184123943384592,0.11862022515255784,-0.09001882085941748,0.13535127270397704,HIGH,False,False,OK
A61682908,벽산라인타운,북구,만덕동,1166.0,덕양초등학교,북구|만덕동,0,북구|만덕동,35.35176600441501,-6.025161527512523,B,59.85,2529709.3775738324,2513826.043237808,9,26,12,3107,2931207.9058041032,175432793.16237557,2176690.8467499465,3947266.925791186,60.40431576127065,F_S,0.15184123943384592,0.11862022515255784,-0.11023248669907915,0.10482168089455346,HIGH,False,False,OK
A61683305,그린숲속아파트,북구,화명동,900.0,대천리초등학교,북구|화명동,0,북구|화명동,33.73923841059603,-6.665842541556344,B,59.82,2006018.0541624876,2056168.5055165496,17,40,17,6938,2290821.0297481017,137036913.99953145,1641134.470567821,3197703.2256963253,67.94807341626614,F_S,0.17016455538325265,0.13262230311552484,-0.07503677441397105,0.11478045589114579,HIGH,False,False,OK
A61684110,화명리버빌2차,북구,금곡동,722.0,금명초등학교,북구|금곡동,0,북구|금곡동,42.66324503311259,-3.064577104009558,B,82.63,3831246.804730882,3838286.608109734,12,28,12,2885,3620190.2603335083,299136321.2113578,2633178.620800053,4977169.95629852,64.74773884625964,F_S,0.16241574748761384,0.12847513393141727,0.044455728204629175,0.1131626555111217,HIGH,False,False,OK
A61685214,코오롱하늘채2차,북구,화명동,1344.0,학사초등학교,북구|화명동,0,북구|화명동,63.8310706401766,6.043204253342238,B,84.935,6605050.921292754,6240065.93277212,20,49,17,6842,5046555.841325219,428629220.38295746,3615331.202784926,7044368.670841454,67.94807341626615,F_S,0.17016455538325265,0.13262230311552484,0.20763864933678633,0.1037001641473257,HIGH,False,False,OK
A61701002,한일유엔아이,사상구,주례동,988.0,주양초등학교,사상구|주례동,0,사상구|주례동,33.309713024282566,-6.835761397410256,B,84.36,3130755.0644567222,3176477.05333079,15,28,8,1901,3321204.8489628145,280176841.05850303,2408978.0065037617,4578871.8780305255,65.33453882570369,F_S,0.16383930078427805,0.1276785728344529,-0.002368743944280105,0.10559542665050298,HIGH,False,False,OK
A61775202,백양그린,사상구,모라동,1080.0,모산초등학교,사상구|모라동,0,사상구|모라동,61.79635761589404,5.131779760166655,B,49.94,1815980.629539952,1849119.6699962476,11,26,5,1345,2303658.181723099,115044689.59525158,1759542.467784008,3016034.631379647,54.54334213141827,F_S,0.1374717139961386,0.10745298798442919,-0.22880929978221598,0.16820370253999004,HIGH,False,False,OK
A61775307,부산모라주공3,사상구,모라동,2385.0,모동초등학교,사상구|모라동,0,사상구|모라동,40.76456953642384,,B,,,,0,0,6,1659,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A61775401,주공4,사상구,모라동,900.0,모동초등학교,사상구|모라동,0,사상구|모라동,40.76456953642384,-3.8422430634247218,B,49.94,2032438.9267120543,1895451.2970043472,10,26,5,1414,2112645.6816937174,105505525.34378424,1613646.4280217641,2765953.990212602,54.54334213141826,F_S,0.1374717139961386,0.10745298798442919,-0.08730293115491339,0.10699002070142219,HIGH,False,False,OK
A61775706,우성,사상구,모라동,796.0,모산초등학교,사상구|모라동,0,사상구|모라동,61.79635761589404,5.131779760166655,B,84.54,2485501.2427506214,2485501.2427506214,3,15,5,1489,2515038.790607836,212621379.35798648,1920995.7429051183,3292781.955204235,54.543342131418285,F_S,0.1374717139961386,0.10745298798442919,0.014560794319079307,0.1274688016654055,HIGH,False,False,OK
A61776003,괘법한신2,사상구,괘법동,1094.0,창진초등학교,사상구|괘법동,1,사상구|괘법동;사상구|주례동,49.17135761589404,-0.3509229405541547,B,73.4,4157996.3392650336,4161096.256684492,22,43,11,2579,4108884.5087444163,301592122.9418402,2561857.3540180125,6590113.957641195,98.03771790251967,F_S,0.24103013177016724,0.1824645800248972,0.0365354074115114,0.0991496763040526,MEDIUM,True,True,OK
A61776104,반도보라,사상구,주례동,1206.0,주양초등학교;개림초등학교,사상구|주례동,0,사상구|주례동,36.705877483443714,-5.48375711830118,B,59.88,2400282.3861630782,2416518.119649318,17,38,8,1880,3149381.093937834,188584939.9049975,2284348.6428620303,4341982.256450215,65.33453882570367,F_S,0.16383930078427805,0.1276785728344529,-0.2446092451933657,0.12460207346808269,HIGH,False,False,OK
A61776303,럭키주례1,사상구,주례동,2293.0,동주초등학교,사상구|주례동,0,사상구|주례동,43.32251655629139,-2.793081968244504,B,59.86,4172335.600907029,4296010.165910227,15,32,8,1926,3820207.82838391,228677640.60706085,2770921.1136808665,5266836.280538924,65.33453882570369,F_S,0.16383930078427805,0.1276785728344529,0.026962100577298642,0.21312932097976447,HIGH,False,False,OK
A61776508,엄궁대림,사상구,엄궁동,741.0,엄궁초등학교,사상구|엄궁동,0,사상구|엄궁동,31.78956953642384,-7.434644342161423,B,59.85,2506265.664160401,2514619.883040936,6,16,4,1026,2791430.4936324237,167067115.04390055,2242153.4203062435,3475268.074972621,44.175008386533534,F_S,0.1117946090560629,0.08945615024098887,-0.07432362275022619,0.10337820703861922,MEDIUM,False,False,OK
A61776509,롯데캐슬,사상구,엄궁동,1852.0,엄궁초등학교,사상구|엄궁동,0,사상구|엄궁동,31.78956953642384,-7.434644342161423,B,84.9932,3560454.03701092,4222850.954090319,15,40,4,844,4315067.250144825,366751373.8050092,3465980.1903839516,5372161.51001999,44.17500838653352,F_S,0.1117946090560629,0.08945615024098887,-0.019523415681582,0.13586046500958968,MEDIUM,False,False,OK
A61776710,엄궁2차한신,사상구,엄궁동,1016.0,동궁초등학교,사상구|엄궁동,0,사상구|엄궁동,52.09056291390729,0.8908370694531875,B,59.995,2334111.370456819,2354231.710404185,19,31,4,982,2754571.0107846633,165260487.79202586,2212546.874226609,3429378.8492537555,44.17500838653354,F_S,0.1117946090560629,0.08945615024098887,-0.11391523349500687,0.10434290795124078,MEDIUM,False,False,OK
A61776811,코오롱,사상구,엄궁동,1158.0,동궁초등학교,사상구|엄궁동,0,사상구|엄궁동,52.09056291390729,0.8908370694532097,B,59.94,2466325.1754885223,2502502.5025025024,13,29,4,948,2776747.9702021563,166438273.33391723,2230360.0153824966,3456988.664092199,44.175008386533534,F_S,0.1117946090560629,0.08945615024098887,-0.09927236723501487,0.09106879009080593,MEDIUM,False,False,OK
A61776907,금강,사상구,학장동,730.0,학진초등학교,사상구|학장동,0,사상구|학장동,40.93316777041943,-3.773441164822522,B,84.81,1491569.3904020754,1621271.0765239948,8,16,9,1779,1825431.8010013758,154814871.04292667,1384192.5693311493,2407324.915576788,56.04878504277069,F_S,0.14117325261742392,0.11262021146432157,-0.11777128501800505,0.1106906692441008,HIGH,False,False,OK
A61777010,학장무학,사상구,학장동,893.0,학진초등학교,사상구|학장동,0,사상구|학장동,40.93316777041943,-3.773441164822511,B,59.99,2545697.709717214,2833805.6342723784,4,16,9,1729,2473379.1832476077,148378017.203024,1875519.5810172616,3261818.5627283505,56.04878504277069,F_S,0.14117325261742392,0.11262021146432157,0.09324677851631957,0.11730827329331589,HIGH,False,False,OK
A61777105,학장벽산,사상구,학장동,526.0,구학초등학교,사상구|학장동,0,사상구|학장동,38.87693156732892,-4.609203597751899,B,119.24,2084418.9682126103,2176283.1264676284,5,10,9,1803,2141726.9673233554,255379523.58363688,1624033.5859596934,2824445.5300778127,56.048785042770696,F_S,0.14117325261742392,0.11262021146432157,0.01701676016244047,0.11244947506411769,HIGH,False,False,OK
A61777312,반도보라타운,사상구,학장동,998.0,학진초등학교,사상구|학장동,0,사상구|학장동,40.93316777041943,-3.7734411648225,B,59.88,2496659.9866399467,2496659.9866399467,20,22,9,1727,2433388.9142322517,145711328.18422723,1845195.6690605162,3209080.5908531626,56.04878504277069,F_S,0.14117325261742392,0.11262021146432157,0.024524951542794327,0.12728754918971838,HIGH,False,False,OK
A61777409,학장대림,사상구,학장동,825.0,구학초등학교,사상구|학장동,0,사상구|학장동,38.87693156732892,-4.609203597751899,B,75.61,1718867.1720700113,1719349.292421637,4,12,9,1739,1955233.7780805614,147835225.96067125,1482619.1071283647,2578503.884488383,56.048785042770696,F_S,0.14117325261742392,0.11262021146432157,-0.17020351178958748,0.09978849972265379,HIGH,False,False,OK
A61777410,학장1지구도개공임대,사상구,학장동,720.0,구학초등학교,사상구|학장동,0,사상구|학장동,38.87693156732892,,B,,,,0,0,10,1915,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
