apartment_id,apartment_name,gu,legal_dong,household_count,elementary_school_name,elementary_demand_score,school_premium_core_score,school_premium_confidence,estimated_school_premium_pct,school_value_gap_pct,residual_method_gap_pct,comparable_method_gap_pct,gap_confidence,data_quality_flag,comparable_count,gap_method_agreement,gap_6m,gap_12m,gap_24m,temporal_sign_pattern,temporal_stability,gap_positive_probability,bootstrap_gap_median,bootstrap_gap_p05,bootstrap_gap_p95,bootstrap_stability,original_sanity_flag,sanity_flag_reason,sanity_severity,candidate_tier,tier_reason,original_phase145_candidate
A61203026,화목,해운대구,좌동,896.0,신곡초등학교,75.86605960264902,75.86605960264902,B,11.598028228028737,-30.286049128905955,-41.49712608182223,-19.07497217598968,HIGH,OK,16.0,STRONG_NEGATIVE,-30.286049128905955,-31.09931314774735,-29.2452340984611,---,STABLE_NEGATIVE,0.0,-30.476142319481596,-36.08785596223012,-18.718359987239108,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203027,LH뜨란채아파트,해운대구,좌동,928.0,양운초등학교,61.9123068432671,61.9123068432671,B,5.183506659607939,17.02775450696209,9.803724965557038,24.251784048367146,HIGH,OK,17.0,STRONG_POSITIVE,17.02775450696209,17.606307712680618,20.407544843757023,+++,STABLE_POSITIVE,1.0,17.824974080568147,14.637995170651,21.33628503428072,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203028,코오롱,해운대구,좌동,928.0,신도초등학교,67.07527593818985,67.07527593818985,B,7.512776595022341,-6.971336144983308,-15.093087543665494,1.1504152536988776,LOW,METHOD_DIRECTION_DISAGREEMENT,17.0,MIXED_POSITIVE_COMPARABLE,-6.971336144983308,-5.153277572983205,-3.57988752226418,---,STABLE_NEGATIVE,0.036,-5.021182077362989,-10.15034643038687,-0.6460644372666324,VERY_STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203029,건영2,해운대구,좌동,938.0,부흥초등학교,82.6453642384106,82.6453642384106,B,14.85421722253857,-7.510472659222135,-18.44795424638288,3.427008927938614,LOW,METHOD_DIRECTION_DISAGREEMENT,27.0,MIXED_POSITIVE_COMPARABLE,-7.510472659222134,-0.7187345673669743,-0.21162239708739428,---,STABLE_NEGATIVE,0.396,-1.1581249240649498,-8.038884219466699,4.479172455691583,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203031,상록,해운대구,좌동,1000.0,해송초등학교,61.5385761589404,61.5385761589404,B,5.016870245024108,20.232746865958333,12.619222941503928,27.846270790412746,HIGH,OK,17.0,STRONG_POSITIVE,20.232746865958333,15.100182434916853,13.486169458139248,+++,STABLE_POSITIVE,1.0,15.30368434040843,13.30930001799408,17.7977448938709,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203032,대우2,해운대구,좌동,1002.0,좌산초등학교,62.41092715231788,62.41092715231788,B,5.406239769200183,1.295256589365695,-8.101033681315961,10.691546860047351,LOW,METHOD_DIRECTION_DISAGREEMENT,17.0,MIXED_POSITIVE_COMPARABLE,1.295256589365696,-3.303411659387633,3.8398555201930247,+-+,MIXED,0.16,-2.592491072123038,-7.812282701956945,2.0029225342932406,STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203033,벽산2,해운대구,좌동,1070.0,좌산초등학교,62.41092715231788,62.41092715231788,B,5.406239769200183,10.588935081427618,-0.9033283041327778,22.081198466988017,LOW,METHOD_DIRECTION_DISAGREEMENT,15.0,MIXED_POSITIVE_COMPARABLE,10.58893508142762,7.482888385178205,10.394638671272583,+++,STABLE_POSITIVE,0.97,7.086328861721222,0.6549867070344263,13.253795275303371,VERY_STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203034,대동타운,해운대구,좌동,1240.0,좌동초등학교,59.09834437086093,59.09834437086093,B,3.935307150387146,-0.6538062162728959,-6.542725127093597,5.235112694547805,LOW,METHOD_DIRECTION_DISAGREEMENT,14.0,MIXED_POSITIVE_COMPARABLE,-0.6538062162728959,1.4036199434989851,-1.2457195706235602,-+-,MIXED,0.658,1.230592730823088,-8.413940950656501,4.299602583389184,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203035,경남선경,해운대구,좌동,1358.0,좌산초등학교,62.41092715231788,62.41092715231788,B,5.406239769200183,24.369635438918465,17.90186058974692,30.837410288090005,HIGH,OK,11.0,STRONG_POSITIVE,24.369635438918465,21.71271767671277,19.274416424221325,+++,STABLE_POSITIVE,1.0,20.678079760159598,14.112920195977663,24.182974166990736,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203036,두산1차아파트,해운대구,좌동,1422.0,양운초등학교,61.9123068432671,61.9123068432671,B,5.1835066596079615,-7.607391102831795,-13.587614262047133,-1.6271679436164588,MEDIUM,OK,9.0,STRONG_NEGATIVE,-7.607391102831796,-4.452681042290362,0.430398600868259,--+,MIXED,0.238,-4.310349641769135,-13.486627581548838,7.128107655560737,STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203037,대림,해운대구,좌동,1424.0,좌동초등학교,59.09834437086093,59.09834437086093,B,3.9353071503871018,-19.67867759392248,-26.6301286514758,-12.727226536369152,MEDIUM,OK,9.0,STRONG_NEGATIVE,-19.678677593922476,-20.51826518572959,-18.60130149332595,---,STABLE_NEGATIVE,0.0,-20.519254814702883,-30.36858776743263,-14.074606343160937,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203038,SKVIEW,해운대구,좌동,1721.0,좌산초등학교,62.41092715231788,62.41092715231788,B,5.406239769200183,32.09802977224911,28.456269559939557,35.73978998455867,MEDIUM,OK,5.0,STRONG_POSITIVE,32.09802977224911,31.72799214367501,31.836380322390355,+++,STABLE_POSITIVE,1.0,31.594256580939636,22.342707478772034,34.982672700610586,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61203039,엘지,해운대구,좌동,1848.0,상당초등학교,78.09409492273733,78.09409492273733,B,12.657868618893332,5.255058633154143,1.4517090349548187,9.058408231353466,MEDIUM,OK,5.0,STRONG_POSITIVE,5.2550586331541425,9.795192627688099,7.172788403676767,+++,STABLE_POSITIVE,0.678,6.1503095365330065,-10.809588664306036,14.562958609152188,UNCERTAIN,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61204001,송정1단지주공아파트,해운대구,송정동,828.0,송정초등학교,33.210596026490066,33.210596026490066,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61204002,부산송정2휴먼시아,해운대구,송정동,890.0,송정초등학교,33.210596026490066,33.210596026490066,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61205002,센텀동부센트레빌,해운대구,재송동,703.0,재송초등학교,26.85298013245033,26.85298013245033,B,-9.353063482901526,7.216000733884275,-2.968648935748797,17.400650403517346,LOW,METHOD_DIRECTION_DISAGREEMENT,5.0,MIXED_POSITIVE_COMPARABLE,7.216000733884274,-4.042932082489992,2.9892898327848014,+-+,MIXED,0.33,-5.79473176348146,-58.17276590877752,8.44188248211034,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61205003,더샵센텀스타,해운대구,재송동,629.0,센텀초등학교,89.52671081677705,89.52671081677705,A,18.256596836535067,-45.49114452492064,-28.99410675492009,-61.9881822949212,HIGH,OK,10.0,STRONG_NEGATIVE,-45.49114452492064,-44.9094156696883,-34.44652896819798,---,STABLE_NEGATIVE,0.002,-43.611223027684076,-138.64352728527672,-14.062287859772264,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61206110,센텀롯데캐슬3차아파트,해운대구,반여동,517.0,무정초등학교,75.30364238410596,75.30364238410596,B,11.332075238285563,-3.0382692362161965,-8.99407283187237,2.9175343594399763,LOW,METHOD_DIRECTION_DISAGREEMENT,12.0,MIXED_POSITIVE_COMPARABLE,-3.0382692362161983,-3.273491748321225,-2.794449958648052,---,STABLE_NEGATIVE,0.566,1.193753949644968,-11.293648359770678,15.786023326155307,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61206113,우방신세계타운,해운대구,반여동,998.0,반안초등학교,64.27847682119204,64.27847682119204,B,6.244671660872059,31.646294728720324,28.648164594093505,34.64442486334715,MEDIUM,OK,5.0,STRONG_POSITIVE,31.646294728720328,31.701846959316107,30.29126387040516,+++,STABLE_POSITIVE,1.0,31.714103689057374,22.51764454044391,36.5938234351493,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61206114,센텀롯데캐슬2차,해운대구,반여동,1165.0,무정초등학교,75.30364238410596,75.30364238410596,B,11.332075238285633,26.053881424513325,24.768414454491666,27.33934839453499,MEDIUM,OK,5.0,STRONG_POSITIVE,26.053881424513328,27.119810721629094,27.885758258901006,+++,STABLE_POSITIVE,1.0,26.882369573149177,11.342952989753607,33.91500889656926,VERY_STABLE_POSITIVE,False,NONE,NONE,TIER_1,ALL_TIER1_RULES_PASSED,True
A61206118,메가센텀한화꿈에그린,해운대구,반여동,1564.0,장산초등학교,72.56655629139073,72.56655629139073,B,10.046795965102053,-12.493737499882984,-7.705932269487169,-17.2815427302788,MEDIUM,OK,6.0,STRONG_NEGATIVE,-12.493737499882982,-23.589326278660927,-13.350541528467872,---,STABLE_NEGATIVE,0.0,-23.50225246241144,-33.73525746024241,-7.075762574300915,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61270515,센텀롯데캐슬아파트,해운대구,반여동,1198.0,인지초등학교,62.44166666666668,62.44166666666668,B,5.4199864989022295,-7.895795532956496,-2.153649863495022,-13.63794120241797,MEDIUM,OK,7.0,STRONG_NEGATIVE,-7.895795532956496,-3.1904900799790736,-5.180631951316029,---,STABLE_NEGATIVE,0.3,-6.067187298792753,-17.14307160957502,12.590401503689138,UNCERTAIN,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61271101,센텀삼환Nauville,해운대구,우동,926.0,강동초등학교,65.61307947019867,65.61307947019867,B,6.847921108681931,12.29723553694091,-6.821671188886458,31.416142262768275,LOW,METHOD_DIRECTION_DISAGREEMENT,18.0,MIXED_POSITIVE_COMPARABLE,12.652633412190488,15.478956549578783,15.574753778982897,+++,STABLE_POSITIVE,0.998,15.299813722691907,12.754950128124648,17.677665445422072,VERY_STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61271204,더샵센텀파크1차,해운대구,재송동,2752.0,센텀초등학교,89.52671081677705,89.52671081677705,A,18.25659683653531,-69.63432390207761,-36.05312459061627,-103.21552321353896,HIGH,OK,10.0,STRONG_NEGATIVE,-69.63432390207761,-78.17950228394233,-72.4072940831168,---,STABLE_NEGATIVE,0.0,-78.94261851834545,-190.76835144503778,-45.25782316958749,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61271302,더샵센텀파크2차,해운대구,재송동,998.0,센텀초등학교,89.52671081677705,89.52671081677705,A,18.25659683653509,-49.635544410093736,-53.33056283050153,-45.940525989685945,MEDIUM,OK,6.0,STRONG_NEGATIVE,-49.635544410093736,-46.91177683498064,-42.72843817748722,---,STABLE_NEGATIVE,0.0,-47.47961098918458,-88.24532371037368,-20.666284410400365,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61271919,아시아선수촌아파트,해운대구,반여동,2290.0,인지초등학교,62.44166666666668,62.44166666666668,B,5.419986498902207,-19.976894498276376,-12.35150426563656,-27.602284730916196,MEDIUM,OK,5.0,STRONG_NEGATIVE,-19.976894498276376,-20.632390211035897,-16.063950607442465,---,STABLE_NEGATIVE,0.044,-20.339223914568215,-29.02464095983975,-2.680368913772673,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61272011,현대그린맨션,해운대구,반여동,600.0,장산초등학교,72.56655629139073,72.56655629139073,B,10.046795965102053,8.653214257986846,-16.970171279913494,34.276599795887186,LOW,METHOD_DIRECTION_DISAGREEMENT,12.0,MIXED_POSITIVE_COMPARABLE,8.653214257986848,7.476769748578789,7.092622553178675,+++,STABLE_POSITIVE,0.86,7.09264689384518,-2.681223024154326,15.320695325497441,STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61273009,부산도시공사 반송영구임대아파트,해운대구,반송동,1050.0,송운초등학교,38.63543046357616,38.63543046357616,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61273306,벽산삼협,해운대구,반송동,764.0,송운초등학교,38.63543046357616,38.63543046357616,B,-4.706884776418052,40.34837555898675,18.449626789358383,62.24712432861512,HIGH,OK,33.0,STRONG_POSITIVE,40.348375558986746,38.57051810816116,34.385850693083746,+++,STABLE_POSITIVE,1.0,38.11249835086606,35.41452166550921,40.459247362470215,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61273507,삼한2,해운대구,반송동,848.0,송운초등학교,38.63543046357616,38.63543046357616,B,-4.70688477641803,43.9849174421912,24.948781334429796,63.02105354995262,HIGH,OK,33.0,STRONG_POSITIVE,43.984917442191204,41.12073262278819,34.47527962963274,+++,STABLE_POSITIVE,1.0,41.04200821922133,37.784205549098274,45.074444110368596,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61273609,부산반송주공,해운대구,반송동,1710.0,운봉초등학교,22.90789183222958,22.90789183222958,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;SCHOOL_MAPPING_QUALITY;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61274011,경남마리나,해운대구,우동,624.0,해강초등학교,82.99199779249447,82.99199779249447,B,15.0232397777873,-34.676004426260434,-66.61308247188589,-2.7389263806349757,HIGH,OK,18.0,STRONG_NEGATIVE,-34.07217979033819,-41.2459996366312,-45.841106319127206,---,STABLE_NEGATIVE,0.0,-38.79040473854693,-53.72139963612988,-20.246567237986508,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61274013,해운대 I PARK,해운대구,우동,1631.0,해원초등학교,76.8108719646799,76.8108719646799,B,12.046237162333153,2.048005982495516,-1.1589374163185615,5.254949381309593,LOW,METHOD_DIRECTION_DISAGREEMENT,18.0,MIXED_POSITIVE_COMPARABLE,2.595577520686289,0.7003205218374182,0.6532676051977959,+++,STABLE_POSITIVE,0.536,0.443282831344912,-11.551371299499646,8.194386939009126,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61274114,경동,해운대구,우동,892.0,해강초등학교,82.99199779249447,82.99199779249447,B,15.023239777787278,16.689503228048792,-3.467915874769133,36.84692233086672,LOW,METHOD_DIRECTION_DISAGREEMENT,5.0,MIXED_POSITIVE_COMPARABLE,16.689503228048792,22.540319365169598,29.3007395839374,+++,STABLE_POSITIVE,0.982,21.463524658470725,2.748373847314419,29.715172650807823,VERY_STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61274213,롯데,해운대구,우동,852.0,해림초등학교,72.85044150110376,72.85044150110376,B,10.179409993571698,17.948951430305893,-3.831597297925592,39.72950015853738,LOW,METHOD_DIRECTION_DISAGREEMENT,7.0,MIXED_POSITIVE_COMPARABLE,17.948951430305893,21.904864942117484,26.798455526080595,+++,STABLE_POSITIVE,1.0,21.54952255026883,12.198568383133408,24.24165411880815,VERY_STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61274508,동부올림픽타운,해운대구,우동,1680.0,해림초등학교,72.85044150110376,72.85044150110376,B,10.179409993571742,-7.565565107843273,-16.76323487589264,1.632104660206091,LOW,METHOD_DIRECTION_DISAGREEMENT,8.0,MIXED_POSITIVE_COMPARABLE,-7.565565107843274,1.8877763193922537,5.612895761067504,-++,MIXED,0.648,1.6029624674574254,-16.841211862566574,5.332112626262431,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61274707,삼호가든맨션,해운대구,우동,1076.0,강동초등학교,65.61307947019867,65.61307947019867,B,6.847921108681931,-46.532863430877626,-94.6472911647435,1.581564302988259,LOW,METHOD_DIRECTION_DISAGREEMENT,18.0,MIXED_POSITIVE_COMPARABLE,-45.993110964983345,-40.669204387003866,-40.15940812647287,---,STABLE_NEGATIVE,0.0,-40.124622032317156,-60.58106529085362,-32.967964146354774,VERY_STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61274815,센텀삼익아파트,해운대구,재송동,936.0,신재초등학교,20.46280353200883,20.46280353200883,B,-11.777441304741751,29.72631700519869,11.570180135991135,47.88245387440625,HIGH,OK,10.0,STRONG_POSITIVE,29.726317005198695,26.455784447064467,22.88199775087569,+++,STABLE_POSITIVE,0.974,26.54751228203329,10.995142715349298,35.181817436741376,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61275302,현대,해운대구,좌동,957.0,해송초등학교,61.5385761589404,61.5385761589404,B,5.016870245024108,-13.259720492893642,-26.468293381915277,-0.0511476038720148,HIGH,OK,18.0,NEUTRAL_OR_ZERO,-13.259720492893644,-9.542370580742931,-11.622181655029229,---,STABLE_NEGATIVE,0.0,-9.284900553454095,-12.95557576946772,-6.163468342188989,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61278214,센텀우신골든빌,해운대구,재송동,846.0,신재초등학교,20.46280353200883,20.46280353200883,B,-11.777441304741744,42.86102090628866,41.85633264060038,43.86570917197694,HIGH,OK,10.0,STRONG_POSITIVE,42.86102090628866,38.36685461788926,40.36007544311133,+++,STABLE_POSITIVE,0.956,37.71874647957864,31.34086787576341,44.45672484788808,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61278912,대우마리나3,해운대구,우동,750.0,해강초등학교,82.99199779249447,82.99199779249447,B,15.023239777787255,-34.099827491928124,-43.67984087411496,-24.519814109741287,MEDIUM,OK,7.0,STRONG_NEGATIVE,-34.099827491928124,-32.317335617043284,-33.04661531892338,---,STABLE_NEGATIVE,0.0,-33.06308783397674,-52.72496142714361,-11.999137796614008,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61279802,일동미라주,해운대구,반여동,564.0,삼어초등학교,37.38101545253864,37.38101545253864,B,-5.212657545926758,15.244712527785312,8.104874696197628,22.384550359373,HIGH,OK,12.0,STRONG_POSITIVE,15.244712527785314,12.949526211800183,10.895111985389498,+++,STABLE_POSITIVE,1.0,12.70931755720706,4.049568403135765,18.18554389428057,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61279804,센텀SKVIEW아파트,해운대구,반여동,1374.0,반안초등학교,64.27847682119204,64.27847682119204,B,6.244671660872081,12.730960909909628,15.407471036198606,10.05445078362065,MEDIUM,OK,5.0,STRONG_POSITIVE,12.730960909909628,23.32024054353299,20.22681369534856,+++,STABLE_POSITIVE,1.0,23.041938224323562,8.71895236656904,30.085614741185648,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61280805,삼한그린타운1,해운대구,반송동,560.0,송운초등학교,38.63543046357616,38.63543046357616,B,-4.706884776418052,34.71110612144123,6.034546702746535,63.38766554013593,HIGH,OK,24.0,STRONG_POSITIVE,34.71110612144123,31.69704364580808,28.783403306915844,+++,STABLE_POSITIVE,1.0,31.667439531585483,26.96731661466602,37.07429337842651,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61281117,센텀대림,해운대구,반여동,1500.0,장산초등학교,72.56655629139073,72.56655629139073,B,10.046795965102053,19.88333767057941,11.198575687125524,28.568099654033304,HIGH,OK,12.0,STRONG_POSITIVE,19.883337670579415,19.568486307360743,20.0881948240417,+++,STABLE_POSITIVE,1.0,19.27008404438575,8.643448651498419,25.3921484494541,VERY_STABLE_POSITIVE,False,NONE,NONE,TIER_1,ALL_TIER1_RULES_PASSED,True
A61281512,센텀피오레1차,해운대구,재송동,774.0,송수초등학교,40.814403973509926,40.814403973509926,B,-3.821911651340981,16.353341850149363,7.389080630514455,25.31760306978427,MEDIUM,OK,5.0,STRONG_POSITIVE,16.353341850149363,13.077113886653041,18.760787573588097,+++,STABLE_POSITIVE,0.756,12.718838838706683,-35.35297263207924,23.121792688354226,STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61282215,대우마리나1,해운대구,우동,1164.0,해강초등학교,82.99199779249447,82.99199779249447,B,15.023239777787278,-49.0430534485139,-80.84377819901714,-17.242328698010677,MEDIUM,OK,7.0,STRONG_NEGATIVE,-49.04305344851391,-38.80104331157863,-30.637526358125648,---,STABLE_NEGATIVE,0.0,-39.54672205550995,-61.7463733504786,-31.565630974205078,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61282705,센텀센시빌,해운대구,우동,800.0,강동초등학교,65.61307947019867,65.61307947019867,B,6.847921108681931,38.89249758252501,28.24721632152748,49.53777884352254,MEDIUM,OK,5.0,STRONG_POSITIVE,38.89249758252501,39.49899531989968,39.01757404875402,+++,STABLE_POSITIVE,1.0,39.415479322410675,25.332254975656856,47.64978240336898,VERY_STABLE_POSITIVE,False,NONE,NONE,TIER_1,ALL_TIER1_RULES_PASSED,True
