internal_complex_id,kapt_code,complex_name,households,address,road_address,sigungu,legal_dong,admin_dong,latitude,longitude,raw_road_address,raw_lot_address,normalized_road_address,normalized_lot_address,address_evidence_source,address_source_document,upstream_match_method,lawd_cd,jibun_evidence,road_name_evidence,road_number_evidence,missing_reason
TRADE_0580A95DD79C,,국제그레이트,,,,사하구,장림동,,,,부산광역시 사하구 장림로184번길 10,부산광역시 사하구 장림동 328-1,부산광역시 사하구 장림로184번길 10,부산광역시 사하구 장림동 328-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,328-1,장림로184번길,10,KAPT_UNMATCHED
TRADE_058D2D08C7C3,,동산(1106),,,,영도구,영선동4가,,,,부산광역시 영도구 절영로 239,부산광역시 영도구 영선동4가 1106,부산광역시 영도구 절영로 239,부산광역시 영도구 영선동4가 1106,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26200,1106,절영로,239,KAPT_UNMATCHED
TRADE_0590F82D4E2A,,그리심힐102,,,,사하구,신평동,,,,부산광역시 사하구 다대로 91,부산광역시 사하구 신평동 19-15,부산광역시 사하구 다대로 91,부산광역시 사하구 신평동 19-15,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,19-15,다대로,91,KAPT_UNMATCHED
TRADE_059D4B48CED5,,도영빌리지,,,,서구,서대신동3가,,,,부산광역시 서구 구덕로321번길 50,부산광역시 서구 서대신동3가 438,부산광역시 서구 구덕로321번길 50,부산광역시 서구 서대신동3가 438,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26140,438,구덕로321번길,50,KAPT_UNMATCHED
TRADE_05A0AB37995F,,남천현대빌,,,,수영구,남천동,,,,부산광역시 수영구 수영로 398-6,부산광역시 수영구 남천동 19-37,부산광역시 수영구 수영로 398-6,부산광역시 수영구 남천동 19-37,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,19-37,수영로,398-6,KAPT_UNMATCHED
TRADE_05A79C0A0B7D,,동성,,,,연제구,거제동,,,,부산광역시 연제구 거제대로108번길 49,부산광역시 연제구 거제동 730-2,부산광역시 연제구 거제대로108번길 49,부산광역시 연제구 거제동 730-2,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,730-2,거제대로108번길,49,KAPT_UNMATCHED
TRADE_05E639A00C8A,,배룡그린빌라,,,,동구,초량동,,,,부산광역시 동구 초량중로 58,부산광역시 동구 초량동 432,부산광역시 동구 초량중로 58,부산광역시 동구 초량동 432,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26170,432,초량중로,58,KAPT_UNMATCHED
TRADE_05EDF24577FC,,삼성빌라,,,,동래구,온천동,,,,부산광역시 동래구 미남로116번길 12,부산광역시 동래구 온천동 1449-1,부산광역시 동래구 미남로116번길 12,부산광역시 동래구 온천동 1449-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,1449-1,미남로116번길,12,KAPT_UNMATCHED
TRADE_05EF23BBF0C0,,진흥목화,,,,연제구,연산동,,,,부산광역시 연제구 세병로 15,부산광역시 연제구 연산동 585-7,부산광역시 연제구 세병로 15,부산광역시 연제구 연산동 585-7,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,585-7,세병로,15,KAPT_UNMATCHED
TRADE_060B93359D1A,,천아하늘정원,,,,사상구,괘법동,,,,부산광역시 사상구 사상로243번길 7,부산광역시 사상구 괘법동 524-17,부산광역시 사상구 사상로243번길 7,부산광역시 사상구 괘법동 524-17,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26530,524-17,사상로243번길,7,KAPT_UNMATCHED
TRADE_061E9CF329CF,,신생,,,,중구,신창동2가,,,,부산광역시 중구 광복로43번길 11,부산광역시 중구 신창동2가 22,부산광역시 중구 광복로43번길 11,부산광역시 중구 신창동2가 22,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26110,22,광복로43번길,11,KAPT_UNMATCHED
TRADE_062657AE3D39,,범바우빌라,,,,수영구,광안동,,,,부산광역시 수영구 호암로9번길 15,부산광역시 수영구 광안동 774-12,부산광역시 수영구 호암로9번길 15,부산광역시 수영구 광안동 774-12,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,774-12,호암로9번길,15,KAPT_UNMATCHED
TRADE_0626A79049B1,,대승메종더어반,,,,부산진구,범천동,,,,부산광역시 부산진구 중앙대로644번길 60-4,부산광역시 부산진구 범천동 859-2,부산광역시 부산진구 중앙대로644번길 60-4,부산광역시 부산진구 범천동 859-2,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,859-2,중앙대로644번길,60-4,KAPT_UNMATCHED
TRADE_062EC69D1F2B,,그린시티,,,,사하구,괴정동,,,,부산광역시 사하구 사리로 28,부산광역시 사하구 괴정동 306-1,부산광역시 사하구 사리로 28,부산광역시 사하구 괴정동 306-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,306-1,사리로,28,KAPT_UNMATCHED
TRADE_065CCA638C5B,,우일아내트,,,,연제구,연산동,,,,부산광역시 연제구 중앙대로1039번길 21,부산광역시 연제구 연산동 1357-4,부산광역시 연제구 중앙대로1039번길 21,부산광역시 연제구 연산동 1357-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,1357-4,중앙대로1039번길,21,KAPT_UNMATCHED
TRADE_06970E9FE683,,그린파크,,,,사하구,신평동,,,,부산광역시 사하구 장평로301번길 15,부산광역시 사하구 신평동 166-4,부산광역시 사하구 장평로301번길 15,부산광역시 사하구 신평동 166-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,166-4,장평로301번길,15,KAPT_UNMATCHED
TRADE_06A2E7D22520,,동우,,,,연제구,연산동,,,,부산광역시 연제구 쌍미천로84번길 86,부산광역시 연제구 연산동 1135-127,부산광역시 연제구 쌍미천로84번길 86,부산광역시 연제구 연산동 1135-127,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,1135-127,쌍미천로84번길,86,KAPT_UNMATCHED
TRADE_06C2EDF05138,,명보,,,,동래구,온천동,,,,부산광역시 동래구 충렬대로86번길 62,부산광역시 동래구 온천동 1448-1,부산광역시 동래구 충렬대로86번길 62,부산광역시 동래구 온천동 1448-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,1448-1,충렬대로86번길,62,KAPT_UNMATCHED
TRADE_06CFDF42528E,,대동레미안,,,,연제구,연산동,,,,부산광역시 연제구 과정로 168,부산광역시 연제구 연산동 469-15,부산광역시 연제구 과정로 168,부산광역시 연제구 연산동 469-15,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,469-15,과정로,168,KAPT_UNMATCHED
TRADE_06D17CFA15AC,,벽산그린빌라,,,,금정구,장전동,,,,부산광역시 금정구 금샘로17번길 43-6,부산광역시 금정구 장전동 505-76,부산광역시 금정구 금샘로17번길 43-6,부산광역시 금정구 장전동 505-76,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,505-76,금샘로17번길,43-6,KAPT_UNMATCHED
TRADE_06F92E7857CE,,성경로즈힐(1차)-101,,,,사하구,괴정동,,,,부산광역시 사하구 다대로 47,부산광역시 사하구 괴정동 1222-8,부산광역시 사하구 다대로 47,부산광역시 사하구 괴정동 1222-8,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,1222-8,다대로,47,KAPT_UNMATCHED
TRADE_0705D42EC809,,신화프라자,,,,사하구,괴정동,,,,부산광역시 사하구 낙동대로216번길 3,부산광역시 사하구 괴정동 998,부산광역시 사하구 낙동대로216번길 3,부산광역시 사하구 괴정동 998,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,998,낙동대로216번길,3,KAPT_UNMATCHED
TRADE_071D6F8B9D94,,우림빌라,,,,서구,남부민동,,,,부산광역시 서구 천마로 173,부산광역시 서구 남부민동 51-19,부산광역시 서구 천마로 173,부산광역시 서구 남부민동 51-19,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26140,51-19,천마로,173,KAPT_UNMATCHED
TRADE_071EE3371D77,,창성골든빌비동,,,,연제구,연산동,,,,부산광역시 연제구 중앙대로1150번길 25,부산광역시 연제구 연산동 578-4,부산광역시 연제구 중앙대로1150번길 25,부산광역시 연제구 연산동 578-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,578-4,중앙대로1150번길,25,KAPT_UNMATCHED
TRADE_072131337E11,,금성타운,,,,금정구,회동동,,,,부산광역시 금정구 금사로 156,부산광역시 금정구 회동동 551,부산광역시 금정구 금사로 156,부산광역시 금정구 회동동 551,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,551,금사로,156,KAPT_UNMATCHED
TRADE_07321A5490F2,,벽산파라다이스빌라3,,,,금정구,장전동,,,,부산광역시 금정구 금샘로7번길 42,부산광역시 금정구 장전동 505-111,부산광역시 금정구 금샘로7번길 42,부산광역시 금정구 장전동 505-111,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,505-111,금샘로7번길,42,KAPT_UNMATCHED
TRADE_07461AE6C118,,에덴영진,,,,사하구,하단동,,,,부산광역시 사하구 낙동남로1405번길 9-3,부산광역시 사하구 하단동 525-26,부산광역시 사하구 낙동남로1405번길 9-3,부산광역시 사하구 하단동 525-26,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,525-26,낙동남로1405번길,9-3,KAPT_UNMATCHED
TRADE_075308B6C129,,금양빌리지(1736-2),,,,남구,대연동,,,,부산광역시 남구 유엔평화로17번길 16,부산광역시 남구 대연동 1736-2,부산광역시 남구 유엔평화로17번길 16,부산광역시 남구 대연동 1736-2,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,1736-2,유엔평화로17번길,16,KAPT_UNMATCHED
TRADE_0791087036F0,,동경하이빌,,,,남구,대연동,,,,부산광역시 남구 천제등로 56-8,부산광역시 남구 대연동 903-16,부산광역시 남구 천제등로 56-8,부산광역시 남구 대연동 903-16,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,903-16,천제등로,56-8,KAPT_UNMATCHED
TRADE_07981205D711,,유창아이리치,,,,부산진구,개금동,,,,부산광역시 부산진구 냉정로 223,부산광역시 부산진구 개금동 171-49,부산광역시 부산진구 냉정로 223,부산광역시 부산진구 개금동 171-49,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,171-49,냉정로,223,KAPT_UNMATCHED
TRADE_0798E7A3E8CB,,일신크리스탈빌라,,,,금정구,구서동,,,,부산광역시 금정구 두실로 55-20,부산광역시 금정구 구서동 1007-7,부산광역시 금정구 두실로 55-20,부산광역시 금정구 구서동 1007-7,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,1007-7,두실로,55-20,KAPT_UNMATCHED
TRADE_07B3606DEECE,,금광타워,,,,연제구,연산동,,,,부산광역시 연제구 과정로 169,부산광역시 연제구 연산동 418-31,부산광역시 연제구 과정로 169,부산광역시 연제구 연산동 418-31,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,418-31,과정로,169,KAPT_UNMATCHED
TRADE_07B37F54EE02,,세창(702-48),,,,동래구,명륜동,,,,부산광역시 동래구 온천천로 83,부산광역시 동래구 명륜동 702-48,부산광역시 동래구 온천천로 83,부산광역시 동래구 명륜동 702-48,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,702-48,온천천로,83,KAPT_UNMATCHED
TRADE_07B938E71F7C,,부광캐슬,,,,동래구,온천동,,,,부산광역시 동래구 사직북로28번길 126,부산광역시 동래구 온천동 1266-17,부산광역시 동래구 사직북로28번길 126,부산광역시 동래구 온천동 1266-17,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,1266-17,사직북로28번길,126,KAPT_UNMATCHED
TRADE_07D99918FE71,,산마루,,,,수영구,광안동,,,,부산광역시 수영구 수영로507번길 57-9,부산광역시 수영구 광안동 1274-1,부산광역시 수영구 수영로507번길 57-9,부산광역시 수영구 광안동 1274-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,1274-1,수영로507번길,57-9,KAPT_UNMATCHED
TRADE_07E602235D3A,,보람빌라2차,,,,남구,대연동,,,,부산광역시 남구 유엔로157번가길 15,부산광역시 남구 대연동 1734-9,부산광역시 남구 유엔로157번가길 15,부산광역시 남구 대연동 1734-9,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,1734-9,유엔로157번가길,15,KAPT_UNMATCHED
TRADE_07F2278D4792,,고관맨션,,,,동구,초량동,,,,부산광역시 동구 고관로 76,부산광역시 동구 초량동 1143-8,부산광역시 동구 고관로 76,부산광역시 동구 초량동 1143-8,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26170,1143-8,고관로,76,KAPT_UNMATCHED
TRADE_07FF264442B4,,남천세원수아파트,,,,수영구,남천동,,,,부산광역시 수영구 황령대로497번길 19,부산광역시 수영구 남천동 556-20,부산광역시 수영구 황령대로497번길 19,부산광역시 수영구 남천동 556-20,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,556-20,황령대로497번길,19,KAPT_UNMATCHED
