apartment_id,apartment_name,gu,legal_dong,household_count,school_premium_core_score,school_premium_confidence,expected_school_premium_pct,gap_confidence,residual_method_gap_pct,comparable_method_gap_pct,school_value_gap_pct,comparable_count,data_quality_flag,internal_complex_id,apartment_age,transaction_count_6m,market_price_6m,market_price_per_m2_6m,representative_area_6m,baseline_price_6m,fair_price_6m,has_6m_price,residual_gap_6m,comparable_rule_6m,comparable_count_6m,comparable_gap_6m,gap_6m,transaction_count_12m,market_price_12m,market_price_per_m2_12m,representative_area_12m,baseline_price_12m,fair_price_12m,has_12m_price,residual_gap_12m,comparable_rule_12m,comparable_count_12m,comparable_gap_12m,gap_12m,transaction_count_24m,market_price_24m,market_price_per_m2_24m,representative_area_24m,baseline_price_24m,fair_price_24m,has_24m_price,residual_gap_24m,comparable_rule_24m,comparable_count_24m,comparable_gap_24m,gap_24m,phase145_gap_reproduced,phase145_reproduction_error,temporal_sign_pattern,temporal_stability,temporal_std,temporal_range,temporal_median,temporal_min,temporal_max,temporal_cv,gap_method_agreement,gap_method_abs_diff,large_method_disagreement,bootstrap_iterations,bootstrap_gap_p05,bootstrap_gap_p25,bootstrap_gap_median,bootstrap_gap_p75,bootstrap_gap_p95,gap_positive_probability,gap_negative_probability,bootstrap_iqr,bootstrap_stability,sanity_flag
A10027698,명지국제신도시호반베르디움1차,강서구,명지동,642.0,53.05883002207506,A,1.306122740881288,HIGH,-0.3069298138389076,-13.493082391939826,-6.900006102889367,14.0,OK,A10027698,10,19.0,410000000.0,5538192.173933931,74.9342,403491470.52659273,408761564.3806569,True,-0.3069298138389076,RELAXED_SAME_DONG_1,14.0,-13.493082391939826,-6.900006102889367,34.0,412500000.0,5538192.173933931,74.9342,400995460.11413527,406232953.0085875,True,-1.5628723052447224,RELAXED_SAME_DONG_1,15.0,-16.214315189996718,-8.888593747620721,63.0,437000000.0,5871818.208508264,74.9342,398944909.8000895,404155619.9905768,True,-8.232810897595222,RELAXED_SAME_DONG_1,15.0,-18.198714323763962,-13.215762610679592,-6.900006102889367,0.0,---,STABLE_NEGATIVE,3.2292324024938956,6.315756507790225,-8.888593747620721,-13.215762610679592,-6.900006102889367,0.33400827963188834,NEUTRAL_OR_ZERO,13.186152578100918,False,500,-22.401996465788294,-11.765029889046025,-8.898414028968226,-5.274589170927855,-1.6693173770494139,0.008,0.992,6.49044071811817,VERY_STABLE_NEGATIVE,False
A10027790,e편한세상화명힐스,북구,화명동,800.0,61.624392935982335,B,5.055110262506979,MEDIUM,-19.329049915952613,-21.372569731495997,-20.350809823724305,6.0,OK,A10027790,10,21.0,617000000.0,6644755.644469848,100.98,496043868.5398222,521119433.04491544,True,-19.329049915952613,RELAXED_SAME_DONG_2,6.0,-21.372569731495993,-20.350809823724305,41.0,590000000.0,6535947.7124183,84.98,461079436.446944,484387510.3570829,True,-22.90548684121807,RELAXED_SAME_DONG_2,9.0,-10.134217458562444,-16.51985214989026,94.0,552000000.0,6295598.964462226,84.98,452286525.55272293,475150108.121875,True,-16.991417505575622,RELAXED_SAME_DONG_2,9.0,-4.92026874572109,-10.955843125648357,-20.350809823724305,0.0,---,STABLE_NEGATIVE,4.724048976222787,9.394966698075947,-16.51985214989026,-20.350809823724305,-10.955843125648357,0.2963241177513256,STRONG_NEGATIVE,2.043519815543384,False,500,-26.576971878112058,-16.893572501911514,-14.851459078680417,-11.934707742089675,-9.19740761898245,0.0,1.0,4.958864759821839,VERY_STABLE_NEGATIVE,False
A10027832,백양디이스트(1단지),북구,만덕동,3790.0,40.07654525386313,A,-4.122503747164751,LOW,16.20959009880663,-67.03240631516924,-25.411408108181305,12.0,METHOD_DIRECTION_DISAGREEMENT,A10027832,10,84.0,320000000.0,4231358.0797924,84.9913,401667390.8578911,385108637.61863565,True,16.20959009880663,ALL_SAME_DONG,12.0,-67.03240631516924,-25.411408108181305,163.0,320000000.0,4268401.128077441,84.9913,401057704.83660126,384524085.92641944,True,16.088479325614202,ALL_SAME_DONG,12.0,-70.26420678403946,-27.08786372921263,288.0,318500000.0,4274435.881324562,84.9913,397472457.99139345,381086641.01675045,True,15.746157943377705,ALL_SAME_DONG,12.0,-68.14179629907726,-26.197819177849777,-25.411408108181305,0.0,---,STABLE_NEGATIVE,0.8387614999902464,1.676455621031323,-26.197819177849777,-27.08786372921263,-25.411408108181305,0.031974301305283725,MIXED_POSITIVE_RESIDUAL,83.24199641397587,True,500,-36.74821957777088,-30.817770506546438,-26.92256798834571,-20.33996781491036,-1.8516581707171418,0.016,0.984,10.477802691636079,VERY_STABLE_NEGATIVE,False
A10027918,명지1차 금강펜테리움 센트럴파크,강서구,명지동,850.0,53.05883002207506,A,1.306122740881288,LOW,11.192859139572931,-4.3712655785959065,3.410796780488512,8.0,METHOD_DIRECTION_DISAGREEMENT,A10027918,11,30.0,392500000.0,4935949.8829101715,84.2591,435562961.89266115,441251948.78879726,True,11.192859139572931,STRICT_SAME_DONG,8.0,-4.3712655785959065,3.4107967804885124,57.0,385000000.0,5011762.132300725,84.2591,428128210.06338024,433720089.97514606,True,11.37978970550283,STRICT_SAME_DONG,9.0,-5.043469706540082,3.168159999481374,93.0,390000000.0,5103306.3491065055,84.247,425864100.6552975,431426408.51920587,True,9.727612272427077,STRICT_SAME_DONG,9.0,8.12198204909702,8.924797160762049,3.410796780488512,0.0,+++,STABLE_POSITIVE,3.2558138820626668,5.7566371612806755,3.4107967804885124,3.168159999481374,8.924797160762049,0.6300049448364038,MIXED_POSITIVE_RESIDUAL,15.564124718168838,False,500,-5.7171652223589895,2.2267932201581258,3.5438114480534018,11.510515009466493,13.39009331782226,0.83,0.17000000000000004,9.283721789308368,STABLE_POSITIVE,False
A10027937,더샵파크시티,연제구,연산동,1758.0,30.970750551876385,B,-7.755633259813144,MEDIUM,-10.579457724816344,-15.250335031284056,-12.914896378050202,7.0,OK,A10027937,11,23.0,687500000.0,8000941.2872102605,84.98,668619362.8539808,616763697.1669267,True,-10.579457724816344,RELAXED_SAME_DONG_2,7.0,-15.250335031284056,-12.9148963780502,73.0,675000000.0,7990813.802850077,84.94,635422061.7809606,586141057.017286,True,-13.984239504316264,RELAXED_SAME_DONG_1,5.0,-9.110042142264628,-11.547140823290446,157.0,645000000.0,7706789.034004001,84.96,638292389.1832983,588788772.3529425,True,-8.80650131501337,RELAXED_SAME_DONG_1,5.0,-8.547173050152379,-8.676837182582876,-12.914896378050202,0.0,---,STABLE_NEGATIVE,2.1629664811596303,4.238059195467324,-11.547140823290446,-12.9148963780502,-8.676837182582876,0.19580928936520592,STRONG_NEGATIVE,4.6708773064677125,False,500,-18.918687320041407,-14.075013225469519,-11.45319572862012,-7.5945192222381515,-6.183972418067913,0.0,1.0,6.480494003231367,VERY_STABLE_NEGATIVE,False
A10027953,에일린의 뜰,강서구,명지동,980.0,53.05883002207506,A,1.306122740881288,LOW,5.135799007599151,-5.035890795811659,0.0499541058937458,16.0,METHOD_DIRECTION_DISAGREEMENT,A10027953,11,29.0,405000000.0,5317959.87999294,75.7034,421127832.6599203,426628279.05047196,True,5.135799007599151,RELAXED_SAME_DONG_1,16.0,-5.035890795811659,0.049954105893745826,65.0,420000000.0,5415872.999099116,75.7034,423592909.83238596,429125553.15646744,True,2.154321506485668,RELAXED_SAME_DONG_1,17.0,-6.7571263944657955,-2.3014024439900638,106.0,435250000.0,5476582.507731862,84.9898,434911705.2522881,440592185.9373428,True,1.2283380449013004,STRICT_SAME_DONG,7.0,-6.008275672427965,-2.3899688137633324,0.0499541058937458,0.0,+--,MIXED,1.3838319671841322,2.439922919657078,-2.3014024439900638,-2.3899688137633324,0.049954105893745826,0.894445762085625,MIXED_POSITIVE_RESIDUAL,10.17168980341081,False,500,-10.489303326390358,-5.526862902709372,-2.0876632280032115,0.892425212301369,3.8880239974864432,0.284,0.716,6.41928811501074,UNCERTAIN,False
A10027972,안락경동리인,동래구,안락동,693.0,62.64050772626931,B,5.508951659373595,MEDIUM,-9.771016740702354,-38.52424558311352,-24.14763116190794,5.0,OK,A10027972,11,21.0,538000000.0,6815130.095513162,78.942,466689926.67736155,492399649.1371835,True,-9.771016740702354,ALL_SAME_DONG,5.0,-38.52424558311352,-24.14763116190794,34.0,532500000.0,6789555.058749948,78.942,466223811.15114903,491907855.5319551,True,-8.706579007155213,ALL_SAME_DONG,5.0,-40.47507647724238,-24.590827742198798,60.0,499000000.0,6770012.0275812885,72.7729,456732295.1140392,481893456.4646191,True,-3.7454201768477144,ALL_SAME_DONG,5.0,-40.67687123077788,-22.211145703812797,-24.14763116190794,0.0,---,STABLE_NEGATIVE,1.2655226681765663,2.379682038386001,-24.14763116190794,-24.590827742198798,-22.211145703812797,0.05351077043360886,STRONG_NEGATIVE,28.753228842411165,False,500,-82.21935719101221,-34.29084967391594,-23.553212092539813,-10.45134789768148,-7.417012775027499,0.0,1.0,23.839501776234464,VERY_STABLE_NEGATIVE,False
A10027989,신화명리버뷰자이,북구,금곡동,792.0,21.752097130242827,B,-11.293572649989148,HIGH,-14.515981205987284,-121.82625770049236,-68.17111945323981,12.0,OK,A10027989,11,23.0,395000000.0,4872617.537186075,84.9646,382668846.3539509,339451862.18209213,True,-14.515981205987284,ALL_SAME_DONG,12.0,-121.82625770049235,-68.17111945323981,43.0,395000000.0,4684303.815942168,84.9646,375989823.96278083,333527140.0369778,True,-16.349607368391784,RELAXED_SAME_DONG_2,5.0,-20.61061866035666,-18.480113014374222,62.0,391500000.0,4672534.208364424,84.9646,375771692.934536,333333643.79488003,True,-15.479174535707585,ALL_SAME_DONG,12.0,-110.12717100028216,-62.80317276799487,-68.17111945323981,0.0,---,STABLE_NEGATIVE,27.27191656401031,49.691006438865585,-62.80317276799487,-68.17111945323981,-18.480113014374222,0.5474294957251455,STRONG_NEGATIVE,107.31027649450508,True,500,-24.26023667815401,-20.195607102560263,-18.354363722680112,-17.506710213334728,-15.951539771679368,0.0,1.0,2.6888968892255356,VERY_STABLE_NEGATIVE,False
A10028028,부산센텀푸르지오,연제구,연산동,560.0,41.013907284768216,B,-3.7404753950323832,MEDIUM,8.9280878183289,7.092470836055108,8.010279327192004,5.0,OK,A10028028,11,17.0,440000000.0,5882996.610217353,74.6236,503827735.108691,484982182.6436015,True,8.9280878183289,RELAXED_SAME_DONG_1,5.0,7.092470836055108,8.010279327192004,33.0,450000000.0,5882996.610217353,74.6236,524038673.57854253,504437135.9328831,True,10.387999717872741,RELAXED_SAME_DONG_1,6.0,6.602914426891349,8.495457072382045,55.0,440000000.0,5842655.674612321,74.6236,520542060.867465,501071313.1599231,True,11.732253308820006,RELAXED_SAME_DONG_1,6.0,6.493965051984574,9.11310918040229,8.010279327192004,0.0,+++,STABLE_POSITIVE,0.5527394286794587,1.1028298532102863,8.495457072382045,8.010279327192004,9.11310918040229,0.06472650302925584,STRONG_POSITIVE,1.835616982273791,False,500,4.956015714199283,7.375705142820763,8.709062203080835,10.453568704097632,14.272275994419928,1.0,0.0,3.077863561276869,VERY_STABLE_POSITIVE,False
A10028037,해운대힐스테이트위브,해운대구,중동,2369.0,64.0762693156733,B,6.153570078727055,HIGH,22.22204516612892,34.297605661478414,28.259825413803668,13.0,OK,A10028037,11,35.0,760000000.0,7844445.268008253,102.3162,905500049.9412158,961220630.077257,True,22.222045166128922,DISTRICT_RELAXED,13.0,34.297605661478414,28.259825413803668,80.0,755000000.0,7921293.636731787,98.1948,877939487.1116889,931964108.6999245,True,20.156754685008337,DISTRICT_RELAXED,15.0,9.308403953284273,14.732579319146305,134.0,750000000.0,7952406.648529085,98.1948,852620569.7732337,905087174.0398715,True,18.18947132381747,DISTRICT_RELAXED,13.0,29.37669861747353,23.7830849706455,28.259825413803668,0.0,+++,STABLE_POSITIVE,6.8912897250641665,13.527246094657363,23.7830849706455,14.732579319146305,28.259825413803668,0.30960265910381385,STRONG_POSITIVE,12.075560495349496,False,500,-5.398250420008139,11.008266708342251,14.935380462257953,27.13009902741711,31.316617025760603,0.906,0.09399999999999997,16.12183231907486,VERY_STABLE_POSITIVE,False
A10028069,협성·DS엘리시안,강서구,지사동,1277.0,24.00115894039736,A,-10.443144251528912,MEDIUM,13.038629101325892,33.354292626607936,23.196460863966912,6.0,OK,A10028069,11,46.0,135000000.0,2250258.7797596725,59.9588,176428552.92835867,158003864.64516515,True,13.038629101325894,DISTRICT_RELAXED,6.0,33.354292626607936,23.196460863966916,82.0,136000000.0,2269208.1798280743,59.9588,175988348.00248867,157609630.95470607,True,12.279012332339468,DISTRICT_RELAXED,6.0,31.919279751162385,22.099146041750927,158.0,138000000.0,2301580.418554074,59.9588,175774337.77137333,157417970.12073916,True,11.047101850553277,DISTRICT_RELAXED,7.0,42.714466705851336,26.880784278202306,23.196460863966912,0.0,+++,STABLE_POSITIVE,2.504742270974264,4.7816382364513785,23.196460863966916,22.099146041750927,26.880784278202306,0.10410920648242182,STRONG_POSITIVE,20.315663525282044,False,500,1.593066268961664,12.365797748731659,22.242367749291045,27.99162051600176,29.296059295567943,0.96,0.040000000000000036,15.625822767270101,VERY_STABLE_POSITIVE,False
A10028081,정관이지더원3차아파트,기장군,정관읍,1035.0,62.76445916114791,B,,LOW,,,,,RECENT_PRICE_MISSING,A10028081,11,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A10028117,명지오션시티삼정그린코아,강서구,명지동,610.0,58.46859823399559,B,3.658003003169563,MEDIUM,15.87967265845922,11.963856568584852,13.921764613522036,6.0,OK,A10028117,12,8.0,358500000.0,4423548.086348057,84.9456,408415150.5185286,423354988.9898958,True,15.87967265845922,STRICT_SAME_DONG,6.0,11.963856568584852,13.921764613522036,24.0,356000000.0,4417172.56688204,84.9456,402896429.6903881,417634393.18812543,True,15.297825606320048,STRICT_SAME_DONG,7.0,9.925601133932672,12.61171337012636,49.0,350000000.0,4456050.609417969,79.1779,390078412.4692937,404347492.51213664,True,13.932453264486865,STRICT_SAME_DONG,8.0,20.929447738570694,17.43095050152878,13.921764613522036,0.0,+++,STABLE_POSITIVE,2.4918422363650308,4.819237131402421,13.921764613522036,12.61171337012636,17.43095050152878,0.17003579863697085,STRONG_POSITIVE,3.915816089874369,False,500,0.942015533958357,11.295660936435194,12.894624520355286,15.163569008091041,20.477173853509253,0.976,0.02400000000000002,3.8679080716558474,VERY_STABLE_POSITIVE,False
A10028138,동원역삼정그린코아,북구,금곡동,529.0,45.7257174392936,B,-1.7969640492763173,LOW,3.4334473536097416,-76.79882223741242,-36.682687441901344,12.0,METHOD_DIRECTION_DISAGREEMENT,A10028138,11,8.0,254000000.0,4050283.798181315,59.7649,268018468.54037642,263202273.0152849,True,3.4334473536097416,ALL_SAME_DONG,12.0,-76.79882223741242,-36.682687441901344,20.0,284500000.0,4067021.6923518805,71.0496,310736827.35340977,305152998.2780072,True,6.646459788468507,RELAXED_SAME_DONG_2,5.0,4.747623196213036,5.697041492340771,38.0,271000000.0,4087100.4744268954,65.4794,288520318.2783433,283335711.8840239,True,4.275508899211489,ALL_SAME_DONG,12.0,-75.71819349575921,-35.72134229827386,-36.682687441901344,0.0,-+-,MIXED,24.195206566768768,42.37972893424212,-35.72134229827386,-36.682687441901344,5.697041492340771,1.0881261709887302,MIXED_POSITIVE_RESIDUAL,80.23226959102216,True,500,0.29211182546697784,3.286812493088799,4.61165185710802,6.141057718021452,8.02744297378028,0.954,0.04600000000000004,2.854245224932653,VERY_STABLE_POSITIVE,False
A10028142,가화만사성정관타운,기장군,정관읍방곡리,560.0,58.230187637969095,B,3.553213800820476,MEDIUM,7.118600288084764,15.970544021748957,11.54457215491686,9.0,OK,A10028142,11,11.0,173000000.0,2885415.6416213703,59.9567,179396166.6856814,185770496.03849992,True,7.118600288084764,DISTRICT_RELAXED,9.0,15.970544021748957,11.54457215491686,21.0,173000000.0,2885415.6416213703,59.9567,179396166.6856814,185770496.03849992,True,7.118600288084764,DISTRICT_RELAXED,8.0,15.087636281494198,11.103118284789481,49.0,173000000.0,2885415.6416213703,59.9567,178625944.87260598,184972906.59766534,True,6.702781393937107,DISTRICT_RELAXED,8.0,18.447988085258793,12.57538473959795,11.54457215491686,0.0,+++,STABLE_POSITIVE,0.7555378457476115,1.4722664548084694,11.54457215491686,11.103118284789481,12.57538473959795,0.06435024556216512,STRONG_POSITIVE,8.851943733664193,False,500,8.319814983991726,10.114388841109907,11.145208561044395,12.449875166919494,19.59463627704694,1.0,0.0,2.335486325809587,VERY_STABLE_POSITIVE,False
A10028145,대연롯데캐슬,남구,대연동,564.0,76.50546357615895,B,11.901158122276346,HIGH,-32.946314687306355,-1.0460140742876582,-16.996164380797005,11.0,OK,A10028145,11,20.0,832500000.0,9783685.61263188,84.53059999999999,574742509.3804772,643143524.2177868,True,-32.946314687306355,ALL_SAME_DONG,11.0,-1.0460140742876582,-16.996164380797005,49.0,835000000.0,9212072.539166072,84.6715,580209820.5585713,649261508.7442228,True,-32.01229704746564,RELAXED_SAME_DONG_2,5.0,-20.837568669977653,-26.424932858721647,76.0,798500000.0,8554147.571409881,84.6715,578059550.0506115,646855331.1430539,True,-26.233399109774933,ALL_SAME_DONG,11.0,10.974097540155594,-7.6296507848096695,-16.996164380797005,0.0,---,STABLE_NEGATIVE,9.397658220642327,18.795282073911977,-16.996164380797005,-26.424932858721647,-7.6296507848096695,0.5522538993648354,STRONG_NEGATIVE,31.900300613018697,False,500,-86.4418214833563,-28.663403352029505,-25.314519801967215,-13.411759721785781,-3.8998587420880075,0.038,0.962,15.251643630243723,VERY_STABLE_NEGATIVE,False
A10028147,서면동일파크스위트1차,부산진구,부암동,751.0,57.03956953642385,B,3.031481819149562,MEDIUM,3.569076792441006,1.435849326277161,2.5024630593590835,5.0,OK,A10028147,11,21.0,385000000.0,4800333.19959856,84.9955,387080927.609398,398815215.5552724,True,3.569076792441006,RELAXED_SAME_DONG_1,5.0,1.435849326277161,2.5024630593590835,36.0,385000000.0,4623774.199810578,84.9955,387080927.609398,398815215.5552724,True,3.569076792441006,ALL_SAME_DONG,11.0,-25.573958715116717,-11.002440961337856,65.0,385000000.0,4595391.514766944,84.9955,382997682.48153895,394608187.593731,True,2.508680348005532,RELAXED_SAME_DONG_1,6.0,5.590735335087327,4.04970784154643,2.5024630593590835,0.0,+-+,MIXED,8.279931386676394,15.052148802884286,2.5024630593590835,-11.002440961337856,4.04970784154643,5.581637478786176,STRONG_POSITIVE,2.133227466163845,False,500,-27.744674224789915,-14.085650864211864,-11.582162672596688,3.5577746093745715,9.03615824279992,0.368,0.632,17.643425473586436,UNCERTAIN,False
A10028182,대신롯데캐슬,서구,서대신동3가,753.0,66.23658940397351,B,7.130924553026441,MEDIUM,4.943516394726077,35.190488578429104,20.06700248657759,5.0,OK,A10028182,11,7.0,430000000.0,5107823.726570899,84.7855,420795485.22639817,450802093.8004341,True,4.943516394726077,DISTRICT_RELAXED,5.0,35.190488578429104,20.06700248657759,18.0,427500000.0,5426312.120442767,84.7855,414080627.36274517,443608404.488681,True,3.890161341590548,DISTRICT_RELAXED,7.0,30.322652189118507,17.106406765354528,44.0,417000000.0,5395969.829746831,84.7855,412695082.9035806,442124057.8994848,True,6.087801609537147,DISTRICT_RELAXED,7.0,30.752140739756484,18.419971174646815,20.06700248657759,0.0,+++,STABLE_POSITIVE,1.483424564106317,2.9605957212230614,18.419971174646815,17.106406765354528,20.06700248657759,0.08005042431618885,STRONG_POSITIVE,30.246972183703026,False,500,8.246915866293996,15.035588291536456,16.931351604966693,18.90177615535126,22.056214564835937,0.998,0.0020000000000000018,3.8661878638148046,VERY_STABLE_POSITIVE,False
A10028191,감전엘에이치,사상구,감전동,622.0,71.6083885209713,B,,LOW,,,,,RECENT_PRICE_MISSING,A10028191,11,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A60106001,한성기린,동구,범일동,547.0,63.84878587196467,B,6.051174169515838,LOW,26.44650620330039,,26.44650620330039,0.0,INSUFFICIENT_COMPARABLES,A60106001,28,7.0,176000000.0,2883333.3333333335,60.0,221092562.15313295,234471258.1648641,True,26.44650620330039,INSUFFICIENT_COMPARABLES,0.0,,26.44650620330039,16.0,175500000.0,2575000.0,60.0,216410501.97354203,229505878.3690846,True,24.95529462599151,INSUFFICIENT_COMPARABLES,0.0,,24.95529462599151,33.0,180000000.0,2549578.434865218,84.21,278132942.3813332,294963251.1476268,True,41.33392116853487,INSUFFICIENT_COMPARABLES,0.0,,41.33392116853487,26.44650620330039,0.0,+++,STABLE_POSITIVE,9.056473225778836,16.378626542543362,26.44650620330039,24.95529462599151,41.33392116853487,0.2929768496111263,INSUFFICIENT,,False,500,23.746578337273807,24.879105224987562,26.123027815884637,28.151471474322864,31.914943078598967,1.0,0.0,3.2723662493353025,VERY_STABLE_POSITIVE,False
A60106002,두산위브포세이돈2,동구,범일동,690.0,63.84878587196467,B,6.0511741695158605,LOW,-3.128279827833925,,-3.128279827833925,0.0,INSUFFICIENT_COMPARABLES,A60106002,19,4.0,545500000.0,4515572.0831396505,117.78999999999999,499636131.18384105,529869983.69560605,True,-3.128279827833925,INSUFFICIENT_COMPARABLES,0.0,,-3.128279827833925,23.0,411000000.0,4541710.789504648,84.99,383485096.8983083,406690448.02576154,True,-1.1237860373440434,INSUFFICIENT_COMPARABLES,0.0,,-1.1237860373440434,43.0,430000000.0,4612307.33027415,84.99,401512074.7955733,425808269.75309014,True,-1.0439860990591576,DISTRICT_RELAXED,5.0,33.495052970071924,16.225533435506385,-3.128279827833925,0.0,--+,MIXED,10.64257933459888,19.35381326334031,-1.1237860373440434,-3.128279827833925,16.225533435506385,2.6665406505060507,INSUFFICIENT,,False,500,-10.429073046672844,-1.8467986994290086,-0.7693811909895043,2.1306965747924345,3.5916974515720845,0.486,0.514,3.977495274221443,UNCERTAIN,False
