kapt_code,kapt_name,kb_complex_id,kb_complex_name,kb_url,kb_type_id,type_name,households,supply_area_sqm,exclusive_area_sqm,area_precision,kb_sale_general,kb_sale_upper,kb_sale_lower,kb_jeonse_general,kb_jeonse_upper,kb_jeonse_lower,kb_monthly_deposit,kb_monthly_low,kb_monthly_high,kb_price_date,listing_count,collected_at,source_method
A10023872,대연양우내안애 아파트,43588,대연양우내안애퍼스트,https://kbland.kr/map?complex=43588,42348,24평A,97,80.94,59.9,display,54750.0,59000.0,51750.0,34500.0,,,5000.0,98.0,108.0,,9.0,2026-09-18T10:36:34.372365,playwright_dom
A10023872,대연양우내안애 아파트,43588,대연양우내안애퍼스트,https://kbland.kr/map?complex=43588,149454,24평B,72,81.51,59.8,display,54750.0,59000.0,51750.0,34500.0,,,5000.0,98.0,108.0,,4.0,2026-09-18T10:36:34.372365,playwright_dom
A10023872,대연양우내안애 아파트,43588,대연양우내안애퍼스트,https://kbland.kr/map?complex=43588,87201,34평C,22,112.91,84.99,display,62250.0,65500.0,60000.0,40000.0,,,5000.0,135.0,150.0,,10.0,2026-09-18T10:36:34.372365,playwright_dom
A10023872,대연양우내안애 아파트,43588,대연양우내안애퍼스트,https://kbland.kr/map?complex=43588,168602,34평B,68,114.22,84.86,display,62250.0,65500.0,60000.0,40000.0,,,5000.0,135.0,150.0,,20.0,2026-09-18T10:36:34.372365,playwright_dom
A10023872,대연양우내안애 아파트,43588,대연양우내안애퍼스트,https://kbland.kr/map?complex=43588,122904,34평A,301,114.31,84.96,display,62250.0,65500.0,60000.0,40000.0,,,5000.0,135.0,150.0,,85.0,2026-09-18T10:36:34.372365,playwright_dom
A10025508,문현베스티움아파트,33363,국제금융시티문현베스티움,https://kbland.kr/map?complex=33363,32223,18평D,76,60.07,33.68,display,20250.0,21000.0,19750.0,16500.0,,,,,,,11.0,2026-09-18T10:36:41.838530,playwright_dom
A10025508,문현베스티움아파트,33363,국제금융시티문현베스티움,https://kbland.kr/map?complex=33363,78280,24평A1,118,82.09,59.98,display,52500.0,54000.0,47500.0,31750.0,,,,,,,4.0,2026-09-18T10:36:41.838530,playwright_dom
A10025508,문현베스티움아파트,33363,국제금융시티문현베스티움,https://kbland.kr/map?complex=33363,115923,24평A,297,82.25,59.95,display,52500.0,54000.0,47500.0,31750.0,,,,,,,22.0,2026-09-18T10:36:41.838530,playwright_dom
A10025508,문현베스티움아파트,33363,국제금융시티문현베스티움,https://kbland.kr/map?complex=33363,144342,34평B,222,115.56,84.69,display,61500.0,63000.0,60000.0,39500.0,,,,,,,28.0,2026-09-18T10:36:41.838530,playwright_dom
A10025508,문현베스티움아파트,33363,국제금융시티문현베스티움,https://kbland.kr/map?complex=33363,164986,34평C,30,115.67,84.77,display,61500.0,63000.0,60000.0,39500.0,,,,,,,15.0,2026-09-18T10:36:41.838530,playwright_dom
A60804003,문현동삼성아파트,5337,문현동삼성,https://kbland.kr/map?complex=5337,5188,24평,295,80.0,59.92,display,31500.0,34000.0,29000.0,23000.0,,,3000.0,78.0,80.0,,25.0,2026-09-18T10:36:44.074558,playwright_dom
A60804003,문현동삼성아파트,5337,문현동삼성,https://kbland.kr/map?complex=5337,54152,33평,333,110.37,84.85,display,40750.0,42500.0,37500.0,27500.0,,,3000.0,98.0,100.0,,58.0,2026-09-18T10:36:44.074558,playwright_dom
A60804003,문현동삼성아파트,5337,문현동삼성,https://kbland.kr/map?complex=5337,96876,42평,50,139.29,114.99,display,49000.0,51500.0,45500.0,31000.0,,,,,,,10.0,2026-09-18T10:36:44.074558,playwright_dom
A60804003,문현동삼성아파트,5337,문현동삼성,https://kbland.kr/map?complex=5337,130095,55평,188,184.75,149.98,display,60500.0,64500.0,55000.0,39000.0,,,,,,,77.0,2026-09-18T10:36:44.074558,playwright_dom
A60804003,문현동삼성아파트,5337,문현동삼성,https://kbland.kr/map?complex=5337,154589,70평,50,231.58,197.92,display,74000.0,76500.0,69500.0,43000.0,,,,,,,22.0,2026-09-18T10:36:44.074558,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,206335,16평A,29,55.21,42.09,display,13500.0,14000.0,13000.0,11000.0,,,2000.0,35.0,50.0,,1.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,5189,16평B,29,55.74,42.49,display,13500.0,14000.0,13000.0,11000.0,,,2000.0,35.0,50.0,,6.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,54153,20평,104,66.52,50.71,display,18000.0,19000.0,17000.0,16000.0,,,2000.0,60.0,70.0,,8.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,210384,23평,1,77.51,59.0,display,23000.0,24000.0,22000.0,18000.0,,,2000.0,65.0,70.0,,,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,96877,23평A,115,77.91,59.4,display,23000.0,24000.0,22000.0,18000.0,,,2000.0,65.0,70.0,,7.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,213518,23평B,29,78.22,59.63,display,23000.0,24000.0,22000.0,18000.0,,,2000.0,65.0,70.0,,8.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,216007,23평C,24,78.28,59.67,display,23000.0,24000.0,22000.0,18000.0,,,2000.0,65.0,70.0,,,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,130096,30평,3,99.58,75.91,display,26000.0,27000.0,25000.0,20000.0,,,2000.0,65.0,70.0,,2.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,218041,33평A,29,111.19,84.76,display,30500.0,31500.0,29000.0,21000.0,,,,,,,6.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,154590,33평B,58,111.38,84.91,display,30500.0,31500.0,29000.0,21000.0,,,,,,,10.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,172109,36평,3,121.6,92.7,display,31000.0,32000.0,30000.0,22000.0,,,,,,,2.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,184880,42평,45,140.09,106.79,display,35000.0,37000.0,32000.0,23000.0,,,,,,,5.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,194120,51평,26,170.68,130.11,display,37000.0,38000.0,35000.0,26000.0,,,,,,,5.0,2026-09-18T10:36:46.288490,playwright_dom
A60872101,대림문현시티프라자,5338,대림문현시티프라자,https://kbland.kr/map?complex=5338,201062,53평,26,175.56,133.83,display,37000.0,38000.0,35000.0,26000.0,,,,,,,6.0,2026-09-18T10:36:46.288490,playwright_dom
A60877107,우암일신보라,5354,일신보라,https://kbland.kr/map?complex=5354,5205,24평A,150,79.77,59.96,display,16500.0,17000.0,15500.0,15000.0,,,1000.0,70.0,70.0,,38.0,2026-09-18T10:36:57.866392,playwright_dom
A60877107,우암일신보라,5354,일신보라,https://kbland.kr/map?complex=5354,130104,24평B,125,79.77,59.96,display,16000.0,16500.0,15000.0,15000.0,,,1000.0,70.0,70.0,,15.0,2026-09-18T10:36:57.866392,playwright_dom
A60877107,우암일신보라,5354,일신보라,https://kbland.kr/map?complex=5354,54168,32평,290,105.85,84.87,display,24500.0,26500.0,21500.0,18500.0,,,3000.0,80.0,80.0,,60.0,2026-09-18T10:36:57.866392,playwright_dom
A60877107,우암일신보라,5354,일신보라,https://kbland.kr/map?complex=5354,96887,42평,96,140.99,116.85,display,36000.0,38500.0,33000.0,25000.0,,,,,,,26.0,2026-09-18T10:36:57.866392,playwright_dom
A60875305,감만현대1차아파트,5357,감만현대(1차),https://kbland.kr/map?complex=5357,5208,23평,693,78.02,59.92,display,14000.0,15000.0,12500.0,11500.0,,,5000.0,30.0,35.0,,50.0,2026-09-18T10:37:00.063924,playwright_dom
A60875305,감만현대1차아파트,5357,감만현대(1차),https://kbland.kr/map?complex=5357,54171,27평,96,90.93,72.36,display,18500.0,19000.0,17000.0,15000.0,,,7000.0,30.0,35.0,,5.0,2026-09-18T10:37:00.063924,playwright_dom
A60875305,감만현대1차아파트,5357,감만현대(1차),https://kbland.kr/map?complex=5357,96890,31평,96,104.49,84.99,display,21500.0,23000.0,20500.0,17500.0,,,8000.0,30.0,35.0,,4.0,2026-09-18T10:37:00.063924,playwright_dom
A60880104,감만동일스위트아파트,13601,감만동일스위트,https://kbland.kr/map?complex=13601,13382,25평,268,84.26,59.99,display,20000.0,21500.0,18000.0,15500.0,,,8000.0,30.0,35.0,,20.0,2026-09-18T10:37:02.287675,playwright_dom
A60880104,감만동일스위트아파트,13601,감만동일스위트,https://kbland.kr/map?complex=13601,61355,25평,70,84.8,59.91,display,20250.0,21750.0,19000.0,15500.0,,,8000.0,30.0,35.0,,5.0,2026-09-18T10:37:02.287675,playwright_dom
A60880104,감만동일스위트아파트,13601,감만동일스위트,https://kbland.kr/map?complex=13601,102048,29평,76,96.84,74.07,display,27250.0,28250.0,25500.0,18750.0,,,8000.0,40.0,45.0,,4.0,2026-09-18T10:37:02.287675,playwright_dom
A60880104,감만동일스위트아파트,13601,감만동일스위트,https://kbland.kr/map?complex=13601,133433,31평,50,103.07,80.16,display,28000.0,29750.0,26250.0,19000.0,,,8000.0,43.0,50.0,,3.0,2026-09-18T10:37:02.287675,playwright_dom
A60880104,감만동일스위트아파트,13601,감만동일스위트,https://kbland.kr/map?complex=13601,156597,35평,84,116.45,84.97,display,33750.0,34500.0,33250.0,20750.0,,,8000.0,55.0,65.0,,5.0,2026-09-18T10:37:02.287675,playwright_dom
A61674912,화명뜨란채,13527,화명뜨란채,https://kbland.kr/map?complex=13527,13310,24평,441,82.58,59.77,display,27000.0,29000.0,24500.0,20500.0,,,5000.0,50.0,60.0,,37.0,2026-09-18T10:37:16.185771,playwright_dom
A61674912,화명뜨란채,13527,화명뜨란채,https://kbland.kr/map?complex=13527,61290,31평,453,104.97,76.72,display,34000.0,36000.0,32000.0,23500.0,,,5000.0,68.0,78.0,,51.0,2026-09-18T10:37:16.185771,playwright_dom
A61674912,화명뜨란채,13527,화명뜨란채,https://kbland.kr/map?complex=13527,101997,34평,87,115.51,84.68,display,36500.0,38000.0,34500.0,24000.0,,,5000.0,78.0,88.0,,11.0,2026-09-18T10:37:16.185771,playwright_dom
A61676006,금곡한솔아파트,5667,"벽산,삼협한솔",https://kbland.kr/map?complex=5667,5518,32평,380,106.81,85.99,display,23750.0,24500.0,22750.0,17000.0,,,,,,,14.0,2026-09-18T10:37:19.450354,playwright_dom
A61676006,금곡한솔아파트,5667,"벽산,삼협한솔",https://kbland.kr/map?complex=5667,54463,36평,76,121.65,99.99,display,26250.0,27250.0,25250.0,18500.0,,,,,,,4.0,2026-09-18T10:37:19.450354,playwright_dom
A61676006,금곡한솔아파트,5667,"벽산,삼협한솔",https://kbland.kr/map?complex=5667,97141,44평,76,148.74,125.77,display,32000.0,34000.0,30000.0,19750.0,,,,,,,27.0,2026-09-18T10:37:19.450354,playwright_dom
A61676316,금곡주공3단지아파트,5665,금곡3단지주공,https://kbland.kr/map?complex=5665,5516,17평,836,57.11,41.85,display,6100.0,6500.0,5500.0,5650.0,,,1000.0,30.0,36.0,,19.0,2026-09-18T10:37:25.723625,playwright_dom
A61676316,금곡주공3단지아파트,5665,금곡3단지주공,https://kbland.kr/map?complex=5665,154742,17평,54,58.91,42.66,display,6100.0,6500.0,5500.0,5650.0,,,1000.0,30.0,36.0,,,2026-09-18T10:37:25.723625,playwright_dom
A61676316,금곡주공3단지아파트,5665,금곡3단지주공,https://kbland.kr/map?complex=5665,54461,20평,240,67.92,49.77,display,9100.0,9900.0,8500.0,8750.0,,,1000.0,36.0,41.0,,9.0,2026-09-18T10:37:25.723625,playwright_dom
A61676316,금곡주공3단지아파트,5665,금곡3단지주공,https://kbland.kr/map?complex=5665,97140,24평,174,80.74,58.65,display,11500.0,12000.0,10750.0,9750.0,,,2000.0,41.0,49.0,,11.0,2026-09-18T10:37:25.723625,playwright_dom
A61676316,금곡주공3단지아파트,5665,금곡3단지주공,https://kbland.kr/map?complex=5665,130294,24평,180,82.56,59.97,display,11500.0,12000.0,10750.0,9750.0,,,2000.0,41.0,49.0,,7.0,2026-09-18T10:37:25.723625,playwright_dom
A61676509,금곡주공5단지아파트,5668,금곡5단지주공,https://kbland.kr/map?complex=5668,5519,17평,236,57.11,41.85,display,8800.0,9500.0,7400.0,7000.0,,,1000.0,38.0,40.0,,15.0,2026-09-18T10:37:29.931628,playwright_dom
A61676509,금곡주공5단지아파트,5668,금곡5단지주공,https://kbland.kr/map?complex=5668,54464,18평,357,62.72,42.75,display,8800.0,9500.0,7400.0,7000.0,,,1000.0,38.0,40.0,,59.0,2026-09-18T10:37:29.931628,playwright_dom
A61676509,금곡주공5단지아파트,5668,금곡5단지주공,https://kbland.kr/map?complex=5668,97142,20평,120,67.92,49.77,display,12500.0,13500.0,11250.0,10500.0,,,1000.0,40.0,45.0,,12.0,2026-09-18T10:37:29.931628,playwright_dom
A61676605,금곡주공6단지아파트,5669,금곡6단지주공,https://kbland.kr/map?complex=5669,5520,20평A,111,67.85,48.89,display,10500.0,11500.0,9500.0,9000.0,,,1000.0,40.0,45.0,,13.0,2026-09-18T10:37:32.180906,playwright_dom
A61676605,금곡주공6단지아파트,5669,금곡6단지주공,https://kbland.kr/map?complex=5669,54465,20평B,141,68.11,49.32,display,10500.0,11500.0,9500.0,9000.0,,,1000.0,40.0,45.0,,14.0,2026-09-18T10:37:32.180906,playwright_dom
A61676605,금곡주공6단지아파트,5669,금곡6단지주공,https://kbland.kr/map?complex=5669,130295,20평D,141,68.13,49.32,display,10500.0,11500.0,9500.0,9000.0,,,1000.0,40.0,45.0,,19.0,2026-09-18T10:37:32.180906,playwright_dom
A61676605,금곡주공6단지아파트,5669,금곡6단지주공,https://kbland.kr/map?complex=5669,97143,20평C,111,68.22,48.89,display,10500.0,11500.0,9500.0,9000.0,,,1000.0,40.0,45.0,,15.0,2026-09-18T10:37:32.180906,playwright_dom
A61677013,화명한일유앤아이,5659,화명한일유앤아이,https://kbland.kr/map?complex=5659,5510,26평A,234,86.92,59.79,display,28000.0,30750.0,26000.0,20500.0,,,10000.0,20.0,25.0,,12.0,2026-09-18T10:37:41.640688,playwright_dom
A61677013,화명한일유앤아이,5659,화명한일유앤아이,https://kbland.kr/map?complex=5659,54457,26평B,80,87.9,59.7,display,28000.0,30750.0,26000.0,20500.0,,,10000.0,20.0,25.0,,14.0,2026-09-18T10:37:41.640688,playwright_dom
A61677013,화명한일유앤아이,5659,화명한일유앤아이,https://kbland.kr/map?complex=5659,97137,34평,640,112.5,83.5,display,37000.0,39000.0,31750.0,27000.0,,,10000.0,50.0,60.0,,125.0,2026-09-18T10:37:41.640688,playwright_dom
A61677013,화명한일유앤아이,5659,화명한일유앤아이,https://kbland.kr/map?complex=5659,130291,35평,72,118.95,84.76,display,41500.0,43000.0,40000.0,26500.0,,,10000.0,60.0,65.0,,6.0,2026-09-18T10:37:41.640688,playwright_dom
A61681107,금곡화목타운,5666,금곡화목타운,https://kbland.kr/map?complex=5666,5517,26평,576,86.84,68.12,display,14500.0,15500.0,13000.0,11500.0,,,3000.0,40.0,45.0,,19.0,2026-09-18T10:37:43.848168,playwright_dom
A61684110,화명리버빌2차아파트,12107,화명리버빌2차,https://kbland.kr/map?complex=12107,60077,24평B,70,80.35,59.89,display,27000.0,28000.0,24000.0,18500.0,,,5000.0,48.0,53.0,,10.0,2026-09-18T10:37:52.349203,playwright_dom
A61684110,화명리버빌2차아파트,12107,화명리버빌2차,https://kbland.kr/map?complex=12107,11913,24평A,144,81.42,59.79,display,27000.0,28000.0,24000.0,18500.0,,,5000.0,48.0,53.0,,22.0,2026-09-18T10:37:52.349203,playwright_dom
A61684110,화명리버빌2차아파트,12107,화명리버빌2차,https://kbland.kr/map?complex=12107,101058,31평,316,104.06,82.63,display,31500.0,33250.0,29250.0,23000.0,,,5000.0,63.0,70.0,,29.0,2026-09-18T10:37:52.349203,playwright_dom
A61684110,화명리버빌2차아파트,12107,화명리버빌2차,https://kbland.kr/map?complex=12107,156118,33평B,1,109.53,83.11,display,,,,,,,,,,,,2026-09-18T10:37:52.349203,playwright_dom
A61684110,화명리버빌2차아파트,12107,화명리버빌2차,https://kbland.kr/map?complex=12107,132721,33평A,191,109.79,83.11,display,32250.0,33500.0,30000.0,24000.0,,,5000.0,65.0,73.0,,9.0,2026-09-18T10:37:52.349203,playwright_dom
A61612010,화명2차현대아파트,5650,화명2차현대,https://kbland.kr/map?complex=5650,5501,24평,212,80.67,59.93,display,32000.0,33000.0,29000.0,24000.0,,,,,,,22.0,2026-09-18T10:37:58.605484,playwright_dom
A61612010,화명2차현대아파트,5650,화명2차현대,https://kbland.kr/map?complex=5650,54449,32평,294,108.56,84.99,display,42000.0,46000.0,37000.0,28000.0,,,,,,,16.0,2026-09-18T10:37:58.605484,playwright_dom
A61612010,화명2차현대아파트,5650,화명2차현대,https://kbland.kr/map?complex=5650,97132,37평,119,124.02,99.91,display,46000.0,47000.0,44000.0,30000.0,,,,,,,5.0,2026-09-18T10:37:58.605484,playwright_dom
A61612010,화명2차현대아파트,5650,화명2차현대,https://kbland.kr/map?complex=5650,130287,43평,40,142.42,119.34,display,50000.0,51000.0,48000.0,32000.0,,,,,,,,2026-09-18T10:37:58.605484,playwright_dom
A61612010,화명2차현대아파트,5650,화명2차현대,https://kbland.kr/map?complex=5650,154738,48평,78,158.78,134.94,display,56000.0,57000.0,54000.0,34000.0,,,,,,,7.0,2026-09-18T10:37:58.605484,playwright_dom
A61612017,대림쌍용강변타운,12816,대림쌍용강변타운,https://kbland.kr/map?complex=12816,12609,24평,553,79.43,59.89,display,40000.0,42500.0,39000.0,29000.0,,,10000.0,42.0,60.0,,46.0,2026-09-18T10:38:18.620314,playwright_dom
A61612017,대림쌍용강변타운,12816,대림쌍용강변타운,https://kbland.kr/map?complex=12816,101530,32평B,69,106.74,84.97,display,53000.0,55000.0,49500.0,34500.0,,,10000.0,83.0,93.0,,7.0,2026-09-18T10:38:18.620314,playwright_dom
A61612017,대림쌍용강변타운,12816,대림쌍용강변타운,https://kbland.kr/map?complex=12816,60685,32평A,645,107.17,84.97,display,53000.0,55000.0,49500.0,34500.0,,,10000.0,85.0,95.0,,44.0,2026-09-18T10:38:18.620314,playwright_dom
A61612017,대림쌍용강변타운,12816,대림쌍용강변타운,https://kbland.kr/map?complex=12816,133064,32평C,68,107.2,84.92,display,49000.0,52000.0,47500.0,34500.0,,,10000.0,80.0,90.0,,1.0,2026-09-18T10:38:18.620314,playwright_dom
A61612017,대림쌍용강변타운,12816,대림쌍용강변타운,https://kbland.kr/map?complex=12816,185635,47평C,50,155.37,133.53,display,71500.0,75000.0,67500.0,42000.0,,,,,,,20.0,2026-09-18T10:38:18.620314,playwright_dom
A61612017,대림쌍용강변타운,12816,대림쌍용강변타운,https://kbland.kr/map?complex=12816,173252,47평B,172,156.01,128.32,display,73000.0,75000.0,62000.0,42000.0,,,,,,,42.0,2026-09-18T10:38:18.620314,playwright_dom
A61612017,대림쌍용강변타운,12816,대림쌍용강변타운,https://kbland.kr/map?complex=12816,156341,47평A,338,157.42,131.07,display,73000.0,75000.0,63000.0,42000.0,,,,,,,94.0,2026-09-18T10:38:18.620314,playwright_dom
A61612018,화명롯데낙천대,5663,화명동롯데낙천대,https://kbland.kr/map?complex=5663,5514,26평A,313,87.22,59.8,display,39500.0,42500.0,36000.0,29000.0,,,5000.0,65.0,73.0,,6.0,2026-09-18T10:38:20.866057,playwright_dom
A61612018,화명롯데낙천대,5663,화명동롯데낙천대,https://kbland.kr/map?complex=5663,54459,26평B,232,87.35,59.44,display,34500.0,36500.0,32500.0,29000.0,,,5000.0,65.0,73.0,,12.0,2026-09-18T10:38:20.866057,playwright_dom
A61612018,화명롯데낙천대,5663,화명동롯데낙천대,https://kbland.kr/map?complex=5663,97139,35평,781,116.33,84.76,display,54500.0,58000.0,51500.0,36000.0,,,10000.0,70.0,75.0,,18.0,2026-09-18T10:38:20.866057,playwright_dom
