kapt_code,area_group_id,exclusive_area_sqm,supply_area_sqm,type_name,households,source,verified_at,valid_from,valid_to,verification_status,scope,notes
A61483202,exclusive_141.4,141.4,177.65,53평,105.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14814,2026-09-18,,,verified,sale_apartment,
A10025540,exclusive_84.99,84.99,,35평D | 35평C,636.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=31209,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10025540,exclusive_84.97,84.97,,35평B | 35평A,636.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=31209,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61478807,exclusive_39.34,39.34,56.55,17평,35.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5535,2026-09-18,,,verified,sale_apartment,
A61478807,exclusive_59.72,59.72,77.1,23평,344.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5535,2026-09-18,,,verified,sale_apartment,
A61478807,exclusive_84.88,84.88,105.14,31평,225.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5535,2026-09-18,,,verified,sale_apartment,
A61478807,exclusive_134.85,134.85,156.44,47평,50.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5535,2026-09-18,,,verified,sale_apartment,
A61485906,exclusive_59.89,59.89,85.46,25평,234.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5537,2026-09-18,,,verified,sale_apartment,
A61485906,exclusive_76.56,76.56,89.96,27평,20.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5537,2026-09-18,,,verified,sale_apartment,
A61485906,exclusive_84.72,84.72,106.03,32평,300.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5537,2026-09-18,,,verified,sale_apartment,
A61486005,exclusive_59.96,59.96,,24평A | 24평B,142.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61486005,exclusive_84.98,84.98,,34평A | 34평A1,142.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61486005,exclusive_84.87,84.87,113.37,34평C,30.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,2026-09-18,,,verified,sale_apartment,
A61486005,exclusive_84.89,84.89,115.59,34평B,80.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,2026-09-18,,,verified,sale_apartment,
A61486005,exclusive_121.84,121.84,151.55,45평,153.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,2026-09-18,,,verified,sale_apartment,
A61486008,exclusive_59.91,59.91,91.6,27평,330.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5531,2026-09-18,,,verified,sale_apartment,
A61486008,exclusive_84.98,84.98,118.83,35평,305.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5531,2026-09-18,,,verified,sale_apartment,
A61486008,exclusive_134.93,134.93,181.05,54평,154.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5531,2026-09-18,,,verified,sale_apartment,
A10020721,exclusive_59.94,59.94,,23평A | 23평C,455.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10020721,exclusive_59.95,59.95,78.44,23평B,100.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,2026-09-18,,,verified,sale_apartment,
A10020721,exclusive_65.09,65.09,,25평A | 25평B,120.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10020721,exclusive_84.98,84.98,,33평A | 33평C,494.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10020721,exclusive_84.9,84.9,110.02,33평B,126.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,2026-09-18,,,verified,sale_apartment,
A10026861,exclusive_39.86,39.86,53.85,16평,26.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,2026-09-18,,,verified,sale_apartment,
A10026861,exclusive_67.88,67.88,90.11,27평,244.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,2026-09-18,,,verified,sale_apartment,
A10026861,exclusive_79.93,79.93,105.57,31평A,145.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,2026-09-18,,,verified,sale_apartment,
A10026861,exclusive_79.78,79.78,106.5,32평B,29.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,2026-09-18,,,verified,sale_apartment,
A10026861,exclusive_84.97,84.97,112.69,34평,238.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,2026-09-18,,,verified,sale_apartment,
A10026861,exclusive_110.82,110.82,144.84,43평,45.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,2026-09-18,,,verified,sale_apartment,
A10028147,exclusive_67.8,67.8,,26평A | 26평D,79.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26500,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10028147,exclusive_67.96,67.96,88.17,26평C,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26500,2026-09-18,,,verified,sale_apartment,
A10028147,exclusive_68.61,68.61,89.03,26평,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26500,2026-09-18,,,verified,sale_apartment,
A10028147,exclusive_67.95,67.95,89.37,27평B,25.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26500,2026-09-18,,,verified,sale_apartment,
A10028147,exclusive_79.42,79.42,102.79,31평A,88.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26500,2026-09-18,,,verified,sale_apartment,
A10028147,exclusive_79.27,79.27,103.28,31평C,25.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26500,2026-09-18,,,verified,sale_apartment,
A10028147,exclusive_79.7,79.7,103.48,31평B,49.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26500,2026-09-18,,,verified,sale_apartment,
A10028147,exclusive_84.99,84.99,,33평B | 33평A,436.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26500,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10028147,exclusive_100.86,100.86,130.06,39평,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26500,2026-09-18,,,verified,sale_apartment,
A10028147,exclusive_110.34,110.34,141.66,42평,46.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26500,2026-09-18,,,verified,sale_apartment,
A61409002,exclusive_84.83,84.83,114.33,34평A,78.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15228,2026-09-18,,,verified,sale_apartment,
A61409002,exclusive_84.98,84.98,114.83,34평B,77.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15228,2026-09-18,,,verified,sale_apartment,
A61409002,exclusive_84.9,84.9,114.92,34평C,155.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15228,2026-09-18,,,verified,sale_apartment,
A61409002,exclusive_107.63,107.63,144.73,43평A,156.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15228,2026-09-18,,,verified,sale_apartment,
A61409002,exclusive_125.98,125.98,170.86,51평,78.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15228,2026-09-18,,,verified,sale_apartment,
A61409005,exclusive_70.3,70.3,,29평B | 29평A,96.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=19701,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61409005,exclusive_84.92,84.92,,34평A | 35평B,123.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=19701,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61409005,exclusive_100.71,100.71,132.85,40평,56.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=19701,2026-09-18,,,verified,sale_apartment,
A61409005,exclusive_105.29,105.29,134.65,40평,26.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=19701,2026-09-18,,,verified,sale_apartment,
A61409005,exclusive_118.11,118.11,,45평A | 46평B,60.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=19701,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61409005,exclusive_115.73,115.73,154.09,46평,32.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=19701,2026-09-18,,,verified,sale_apartment,
A61409005,exclusive_129.77,129.77,,49평A | 49평B,110.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=19701,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61409005,exclusive_138.59,138.59,,51평A | 52평B,56.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=19701,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61409302,exclusive_51.63,51.63,68.75,20평A,148.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15049,2026-09-18,,,verified,sale_apartment,
A61409302,exclusive_59.98,59.98,,24평A | 24평B,423.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15049,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61409302,exclusive_59.99,59.99,79.89,24평C,15.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15049,2026-09-18,,,verified,sale_apartment,
A61409302,exclusive_84.96,84.96,122.07,36평,10.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15049,2026-09-18,,,verified,sale_apartment,
A61409302,exclusive_84.8,84.8,131.57,39평,34.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15049,2026-09-18,,,verified,sale_apartment,
A61479403,exclusive_94.41,94.41,121.36,36평A,535.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13083,2026-09-18,,,verified,sale_apartment,
A61479403,exclusive_95.04,95.04,122.01,36평B,53.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13083,2026-09-18,,,verified,sale_apartment,
A61479403,exclusive_116.84,116.84,145.39,43평,130.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13083,2026-09-18,,,verified,sale_apartment,
A61484004,exclusive_84.41,84.41,100.15,30평A,24.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5550,2026-09-18,,,verified,sale_apartment,
A61484004,exclusive_84.78,84.78,100.8,30평B,216.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5550,2026-09-18,,,verified,sale_apartment,
A61484004,exclusive_84.9,84.9,101.38,30평,90.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5550,2026-09-18,,,verified,sale_apartment,
A61484004,exclusive_125.85,125.85,145.44,43평,90.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5550,2026-09-18,,,verified,sale_apartment,
A61484004,exclusive_147.24,147.24,167.04,50평A,24.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5550,2026-09-18,,,verified,sale_apartment,
A61484004,exclusive_148.35,148.35,168.39,50평B,60.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5550,2026-09-18,,,verified,sale_apartment,
A61484004,exclusive_149.47,149.47,169.98,51평C,30.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5550,2026-09-18,,,verified,sale_apartment,
A61484004,exclusive_158.95,158.95,179.73,54평,60.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5550,2026-09-18,,,verified,sale_apartment,
A61484004,exclusive_164.29,164.29,185.57,56평,120.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5550,2026-09-18,,,verified,sale_apartment,
A61484004,exclusive_174.19,174.19,195.75,59평,60.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5550,2026-09-18,,,verified,sale_apartment,
A61484005,exclusive_59.8,59.8,,24평A | 24평B,755.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5551,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61484005,exclusive_84.76,84.76,107.84,32평,876.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5551,2026-09-18,,,verified,sale_apartment,
A61484005,exclusive_134.67,134.67,161.79,48평,142.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5551,2026-09-18,,,verified,sale_apartment,
A61484005,exclusive_172.47,172.47,203.04,61평,38.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5551,2026-09-18,,,verified,sale_apartment,
A10023021,exclusive_59.99,59.99,85.85,25평,407.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=314859,2026-09-18,,,verified,sale_apartment,
A10023021,exclusive_84.99,84.99,,33평A | 34평B,399.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=314859,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10025434,exclusive_59.79,59.79,88.15,26평,107.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=32588,2026-09-18,,,verified,sale_apartment,
A10025434,exclusive_62.21,62.21,,27평B | 27평A,72.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=32588,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10025434,exclusive_64.44,64.44,94.67,28평,35.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=32588,2026-09-18,,,verified,sale_apartment,
A10025434,exclusive_81.68,81.68,,35평A | 35평B,107.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=32588,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10025434,exclusive_82.66,82.66,,35평A1 | 35평B1 | 35평C,214.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=32588,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61410304,exclusive_44.76,44.76,58.1,17평,121.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5560,2026-09-18,,,verified,sale_apartment,
A61410304,exclusive_64.44,64.44,83.65,25평A,160.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5560,2026-09-18,,,verified,sale_apartment,
A61410304,exclusive_64.43,64.43,86.12,26평B,55.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5560,2026-09-18,,,verified,sale_apartment,
A61410304,exclusive_79.95,79.95,103.8,31평,432.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5560,2026-09-18,,,verified,sale_apartment,
A61410304,exclusive_92.74,92.74,110.89,33평,28.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5560,2026-09-18,,,verified,sale_apartment,
A61410304,exclusive_107.56,107.56,128.61,38평,112.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5560,2026-09-18,,,verified,sale_apartment,
A61410304,exclusive_108.26,108.26,140.58,42평,166.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5560,2026-09-18,,,verified,sale_apartment,
A61475202,exclusive_59.72,59.72,73.44,22평,240.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5563,2026-09-18,,,verified,sale_apartment,
A61475202,exclusive_84.77,84.77,104.24,31평,192.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5563,2026-09-18,,,verified,sale_apartment,
A61475202,exclusive_84.94,84.94,104.45,31평S,144.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5563,2026-09-18,,,verified,sale_apartment,
A61475202,exclusive_111.41,111.41,137.0,41평,92.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5563,2026-09-18,,,verified,sale_apartment,
A61475903,exclusive_59.72,59.72,77.97,23평,328.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5556,2026-09-18,,,verified,sale_apartment,
A61475903,exclusive_84.94,84.94,105.65,31평,320.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5556,2026-09-18,,,verified,sale_apartment,
A61475903,exclusive_111.41,111.41,134.41,40평,172.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5556,2026-09-18,,,verified,sale_apartment,
A61477806,exclusive_59.93,59.93,78.36,23평,150.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5557,2026-09-18,,,verified,sale_apartment,
A61477806,exclusive_66.43,66.43,86.86,26평,30.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5557,2026-09-18,,,verified,sale_apartment,
A61477806,exclusive_77.78,77.78,93.65,28평,195.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5557,2026-09-18,,,verified,sale_apartment,
A61477806,exclusive_83.88,83.88,100.22,30평,15.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5557,2026-09-18,,,verified,sale_apartment,
A61477806,exclusive_84.98,84.98,101.52,30평,748.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5557,2026-09-18,,,verified,sale_apartment,
